,_id_x,CurTime,GetTime_x,Symbol,TradeTime,Last,Ask,AskSize,Bid,BidSize,Volume,VWAP,Open,High,Low,PreviousClose,PreviousVolume,NetChange,NetChangePct,_id_y,GetTime_y,EarliestTime,LatestTime,Side,Price,TotalSize,BiggestSize,SmallestSize,NumParticipants,TotalOrderCount,Dif
36210,647e299ea359804ef4b56e74,2023-06-05T18:29:50Z,2023-06-05T18:29:48Z,TSLA,2023-06-05T18:29:48Z,216.4914,216.52,400.0,216.49,100.0,117639374.0,218.69706785497,217.8,221.28999,216.2068,213.97,164398372.0,2.5214,0.0118,647e299ea359804ef4b56ec8,2023-06-05T18:29:50Z,2023-06-05T18:29:49Z,2023-06-05T18:29:49Z,Ask,216.43,-19.0,19.0,19.0,1.0,1.0,0.061399999999991905
36211,647e299ea359804ef4b56e74,2023-06-05T18:29:50Z,2023-06-05T18:29:48Z,TSLA,2023-06-05T18:29:48Z,216.4914,216.52,400.0,216.49,100.0,117639374.0,218.69706785497,217.8,221.28999,216.2068,213.97,164398372.0,2.5214,0.0118,647e299ea359804ef4b56ed3,2023-06-05T18:29:50Z,2023-06-05T18:29:50Z,2023-06-05T18:29:50Z,Ask,216.44,-200.0,100.0,100.0,2.0,2.0,0.051400000000001
36212,647e299ea359804ef4b56e74,2023-06-05T18:29:50Z,2023-06-05T18:29:48Z,TSLA,2023-06-05T18:29:48Z,216.4914,216.52,400.0,216.49,100.0,117639374.0,218.69706785497,217.8,221.28999,216.2068,213.97,164398372.0,2.5214,0.0118,647e299ea359804ef4b56edd,2023-06-05T18:29:50Z,2023-06-05T18:29:49Z,2023-06-05T18:29:49Z,Ask,216.46,-100.0,100.0,100.0,1.0,1.0,0.03139999999999077
36213,647e299ea359804ef4b56e74,2023-06-05T18:29:50Z,2023-06-05T18:29:48Z,TSLA,2023-06-05T18:29:48Z,216.4914,216.52,400.0,216.49,100.0,117639374.0,218.69706785497,217.8,221.28999,216.2068,213.97,164398372.0,2.5214,0.0118,647e299ea359804ef4b56ee8,2023-06-05T18:29:50Z,2023-06-05T18:29:50Z,2023-06-05T18:29:50Z,Ask,216.47,-100.0,100.0,100.0,1.0,1.0,0.021399999999999864
36425,647e2a0ca359804ef4b5772a,2023-06-05T18:31:40Z,2023-06-05T18:31:39Z,TSLA,2023-06-05T18:31:39Z,215.57,215.56,400.0,215.54,100.0,118845069.0,218.668473840403,217.8,221.28999,215.42,213.97,164398372.0,1.6,0.0075,647e2a0ca359804ef4b577a7,2023-06-05T18:31:40Z,2023-06-05T18:31:40Z,2023-06-05T18:31:40Z,Ask,215.56,-293.0,193.0,100.0,2.0,4.0,0.009999999999990905
36485,647e2a2aa359804ef4b5798d,2023-06-05T18:32:10Z,2023-06-05T18:32:09Z,TSLA,2023-06-05T18:32:09Z,215.3,215.3,100.0,215.27,100.0,119121888.0,218.660547849712,217.8,221.28999,215.22,213.97,164398372.0,1.33,0.0062,647e2a2aa359804ef4b579df,2023-06-05T18:32:10Z,2023-06-05T18:32:10Z,2023-06-05T18:32:10Z,Ask,215.25,-259.0,259.0,259.0,1.0,5.0,0.05000000000001137
36486,647e2a2aa359804ef4b5798d,2023-06-05T18:32:10Z,2023-06-05T18:32:09Z,TSLA,2023-06-05T18:32:09Z,215.3,215.3,100.0,215.27,100.0,119121888.0,218.660547849712,217.8,221.28999,215.22,213.97,164398372.0,1.33,0.0062,647e2a2aa359804ef4b579e3,2023-06-05T18:32:10Z,2023-06-05T18:32:10Z,2023-06-05T18:32:10Z,Ask,215.26,-100.0,100.0,100.0,1.0,1.0,0.040000000000020464
36487,647e2a2aa359804ef4b5798d,2023-06-05T18:32:10Z,2023-06-05T18:32:09Z,TSLA,2023-06-05T18:32:09Z,215.3,215.3,100.0,215.27,100.0,119121888.0,218.660547849712,217.8,221.28999,215.22,213.97,164398372.0,1.33,0.0062,647e2a2aa359804ef4b579f1,2023-06-05T18:32:10Z,2023-06-05T18:32:09Z,2023-06-05T18:32:10Z,Ask,215.27,-400.0,300.0,100.0,2.0,2.0,0.030000000000001137
36488,647e2a2aa359804ef4b5798d,2023-06-05T18:32:10Z,2023-06-05T18:32:09Z,TSLA,2023-06-05T18:32:09Z,215.3,215.3,100.0,215.27,100.0,119121888.0,218.660547849712,217.8,221.28999,215.22,213.97,164398372.0,1.33,0.0062,647e2a2aa359804ef4b579fd,2023-06-05T18:32:10Z,2023-06-05T18:32:09Z,2023-06-05T18:32:10Z,Ask,215.29,-200.0,100.0,100.0,2.0,2.0,0.010000000000019327
36527,647e2a3ea359804ef4b57b19,2023-06-05T18:32:30Z,2023-06-05T18:32:29Z,TSLA,2023-06-05T18:32:29Z,215.108,215.11,300.0,215.1,100.0,119318515.0,218.654587925838,217.8,221.28999,215.08,213.97,164398372.0,1.138,0.0053,647e2a3ea359804ef4b57b80,2023-06-05T18:32:30Z,2023-06-05T18:32:30Z,2023-06-05T18:32:30Z,Ask,215.09,-110.0,110.0,110.0,1.0,2.0,0.018000000000000682
36570,647e2a52a359804ef4b57c9f,2023-06-05T18:32:50Z,2023-06-05T18:32:50Z,TSLA,2023-06-05T18:32:49Z,215.2299,215.23,1000.0,215.18,300.0,119475603.0,218.649736265118,217.8,221.28999,215.08,213.97,164398372.0,1.2599,0.0059,647e2a52a359804ef4b57d08,2023-06-05T18:32:50Z,2023-06-05T18:32:50Z,2023-06-05T18:32:50Z,Ask,215.18,-247.0,100.0,47.0,3.0,3.0,0.04989999999997963
36571,647e2a52a359804ef4b57c9f,2023-06-05T18:32:50Z,2023-06-05T18:32:50Z,TSLA,2023-06-05T18:32:49Z,215.2299,215.23,1000.0,215.18,300.0,119475603.0,218.649736265118,217.8,221.28999,215.08,213.97,164398372.0,1.2599,0.0059,647e2a52a359804ef4b57d0f,2023-06-05T18:32:50Z,2023-06-05T18:32:50Z,2023-06-05T18:32:50Z,Ask,215.2,-100.0,100.0,100.0,1.0,1.0,0.029899999999997817
36580,647e2a5ca359804ef4b57d6a,2023-06-05T18:33:00Z,2023-06-05T18:32:59Z,TSLA,2023-06-05T18:32:59Z,215.18,215.19,500.0,215.16,100.0,119537765.0,218.647879446351,217.8,221.28999,215.08,213.97,164398372.0,1.21,0.0057,647e2a5ca359804ef4b57d69,2023-06-05T18:32:59Z,2023-06-05T18:32:59Z,2023-06-05T18:32:59Z,Bid,215.19,146.0,100.0,46.0,2.0,4.0,0.009999999999990905
36632,647e2a70a359804ef4b57ef4,2023-06-05T18:33:20Z,2023-06-05T18:33:19Z,TSLA,2023-06-05T18:33:19Z,215.1097,215.11,400.0,215.07,200.0,119737539.0,218.641964636843,217.8,221.28999,215.0,213.97,164398372.0,1.1397,0.0053,647e2a70a359804ef4b57f75,2023-06-05T18:33:20Z,2023-06-05T18:33:20Z,2023-06-05T18:33:20Z,Ask,215.09,-373.0,273.0,100.0,2.0,6.0,0.019700000000000273
36750,647e2aaca359804ef4b583d5,2023-06-05T18:34:20Z,2023-06-05T18:34:19Z,TSLA,2023-06-05T18:34:19Z,214.85,214.85,200.0,214.8,2800.0,120424011.0,218.621930942266,217.8,221.28999,214.8,213.97,164398372.0,0.88,0.0041,647e2aaca359804ef4b583d4,2023-06-05T18:34:19Z,2023-06-05T18:34:16Z,2023-06-05T18:34:16Z,Bid,214.86,200.0,200.0,200.0,1.0,2.0,0.010000000000019327
37011,647e2b38a359804ef4b58f3e,2023-06-05T18:36:40Z,2023-06-05T18:36:39Z,TSLA,2023-06-05T18:36:39Z,215.6401,215.69,200.0,215.64,200.0,121665984.0,218.585237813832,217.8,221.28999,214.52,213.97,164398372.0,1.6701,0.0078,647e2b38a359804ef4b58f3d,2023-06-05T18:36:39Z,2023-06-05T18:36:39Z,2023-06-05T18:36:39Z,Bid,215.65,200.0,100.0,100.0,2.0,2.0,0.009900000000016007
37039,647e2b42a359804ef4b59015,2023-06-05T18:36:50Z,2023-06-05T18:36:49Z,TSLA,2023-06-05T18:36:49Z,215.76,215.78,400.0,215.73,200.0,121747686.0,218.583187257629,217.8,221.28999,214.52,213.97,164398372.0,1.79,0.0084,647e2b42a359804ef4b59070,2023-06-05T18:36:50Z,2023-06-05T18:36:50Z,2023-06-05T18:36:50Z,Ask,215.73,-1500.0,1200.0,100.0,3.0,3.0,0.030000000000001137
37040,647e2b42a359804ef4b59015,2023-06-05T18:36:50Z,2023-06-05T18:36:49Z,TSLA,2023-06-05T18:36:49Z,215.76,215.78,400.0,215.73,200.0,121747686.0,218.583187257629,217.8,221.28999,214.52,213.97,164398372.0,1.79,0.0084,647e2b42a359804ef4b59078,2023-06-05T18:36:50Z,2023-06-05T18:36:50Z,2023-06-05T18:36:50Z,Ask,215.74,-155.0,155.0,155.0,1.0,4.0,0.01999999999998181
37056,647e2b4ca359804ef4b590eb,2023-06-05T18:37:00Z,2023-06-05T18:36:59Z,TSLA,2023-06-05T18:36:59Z,215.891,215.9,200.0,215.87,500.0,121843288.0,218.580831183337,217.8,221.28999,214.52,213.97,164398372.0,1.921,0.009,647e2b4ca359804ef4b59131,2023-06-05T18:37:00Z,2023-06-05T18:37:00Z,2023-06-05T18:37:00Z,Ask,215.88,-276.0,200.0,76.0,2.0,4.0,0.01099999999999568
37112,647e2b6aa359804ef4b5934f,2023-06-05T18:37:30Z,2023-06-05T18:37:29Z,TSLA,2023-06-05T18:37:29Z,215.8771,215.9,1200.0,215.86,600.0,122106300.0,218.574684143532,217.8,221.28999,214.52,213.97,164398372.0,1.9071,0.0089,647e2b6aa359804ef4b593b8,2023-06-05T18:37:30Z,2023-06-05T18:37:30Z,2023-06-05T18:37:30Z,Ask,215.86,-100.0,100.0,100.0,1.0,1.0,0.017099999999999227
37121,647e2b74a359804ef4b5941c,2023-06-05T18:37:40Z,2023-06-05T18:37:39Z,TSLA,2023-06-05T18:37:39Z,215.91,215.95,100.0,215.91,100.0,122170705.0,218.573204254084,217.8,221.28999,214.52,213.97,164398372.0,1.94,0.0091,647e2b74a359804ef4b5941b,2023-06-05T18:37:39Z,2023-06-05T18:37:39Z,2023-06-05T18:37:39Z,Bid,215.93,607.0,300.0,100.0,4.0,6.0,0.020000000000010232
37122,647e2b74a359804ef4b5941c,2023-06-05T18:37:40Z,2023-06-05T18:37:39Z,TSLA,2023-06-05T18:37:39Z,215.91,215.95,100.0,215.91,100.0,122170705.0,218.573204254084,217.8,221.28999,214.52,213.97,164398372.0,1.94,0.0091,647e2b74a359804ef4b5942e,2023-06-05T18:37:39Z,2023-06-05T18:37:39Z,2023-06-05T18:37:39Z,Bid,215.92,300.0,300.0,300.0,1.0,1.0,0.009999999999990905
37161,647e2b88a359804ef4b595b0,2023-06-05T18:38:00Z,2023-06-05T18:37:59Z,TSLA,2023-06-05T18:37:59Z,215.7701,215.81,100.0,215.78,100.0,122256814.0,218.571166303855,217.8,221.28999,214.52,213.97,164398372.0,1.8001,0.0084,647e2b88a359804ef4b595af,2023-06-05T18:37:59Z,2023-06-05T18:37:59Z,2023-06-05T18:37:59Z,Bid,215.78,200.0,100.0,100.0,2.0,2.0,0.009899999999987585
37190,647e2b92a359804ef4b59688,2023-06-05T18:38:10Z,2023-06-05T18:38:09Z,TSLA,2023-06-05T18:38:09Z,215.815,215.81,200.0,215.77,100.0,122295411.0,218.570256996207,217.8,221.28999,214.52,213.97,164398372.0,1.845,0.0086,647e2b92a359804ef4b596e3,2023-06-05T18:38:09Z,2023-06-05T18:38:09Z,2023-06-05T18:38:09Z,Ask,215.8,-93.0,93.0,93.0,1.0,3.0,0.014999999999986358
37306,647e2bcea359804ef4b59b7a,2023-06-05T18:39:10Z,2023-06-05T18:39:09Z,TSLA,2023-06-05T18:39:09Z,215.7799,215.78,300.0,215.72,100.0,122649023.0,218.561265999153,217.8,221.28999,214.52,213.97,164398372.0,1.8099,0.0085,647e2bcea359804ef4b59bc3,2023-06-05T18:39:10Z,2023-06-05T18:39:10Z,2023-06-05T18:39:10Z,Ask,215.76,-500.0,200.0,100.0,4.0,4.0,0.019900000000006912
37307,647e2bcea359804ef4b59b7a,2023-06-05T18:39:10Z,2023-06-05T18:39:09Z,TSLA,2023-06-05T18:39:09Z,215.7799,215.78,300.0,215.72,100.0,122649023.0,218.561265999153,217.8,221.28999,214.52,213.97,164398372.0,1.8099,0.0085,647e2bcea359804ef4b59bc8,2023-06-05T18:39:10Z,2023-06-05T18:39:10Z,2023-06-05T18:39:10Z,Ask,215.77,-300.0,300.0,300.0,1.0,1.0,0.009899999999987585
37368,647e2bf6a359804ef4b59ebc,2023-06-05T18:39:50Z,2023-06-05T18:39:49Z,TSLA,2023-06-05T18:39:49Z,215.5457,215.56,100.0,215.53,200.0,122774843.0,218.558229861226,217.8,221.28999,214.52,213.97,164398372.0,1.5757,0.0074,647e2bf6a359804ef4b59ebb,2023-06-05T18:39:49Z,2023-06-05T18:39:49Z,2023-06-05T18:39:49Z,Bid,215.56,200.0,100.0,100.0,2.0,2.0,0.014299999999991542
37507,647e2c3ca359804ef4b5a466,2023-06-05T18:41:00Z,2023-06-05T18:40:59Z,TSLA,2023-06-05T18:40:59Z,216.13,216.14,200.0,216.11,100.0,123188663.0,218.548299985292,217.8,221.28999,214.52,213.97,164398372.0,2.16,0.0101,647e2c3ca359804ef4b5a4bc,2023-06-05T18:41:00Z,2023-06-05T18:41:00Z,2023-06-05T18:41:00Z,Ask,216.12,-143.0,143.0,143.0,1.0,3.0,0.009999999999990905
37521,647e2c46a359804ef4b5a536,2023-06-05T18:41:10Z,2023-06-05T18:41:09Z,TSLA,2023-06-05T18:41:09Z,216.15,216.2,200.0,216.18,100.0,123316132.0,218.545664940501,217.8,221.28999,214.52,213.97,164398372.0,2.18,0.0102,647e2c46a359804ef4b5a535,2023-06-05T18:41:09Z,2023-06-05T18:41:09Z,2023-06-05T18:41:09Z,Bid,216.18,100.0,100.0,100.0,1.0,1.0,0.030000000000001137
37522,647e2c46a359804ef4b5a536,2023-06-05T18:41:10Z,2023-06-05T18:41:09Z,TSLA,2023-06-05T18:41:09Z,216.15,216.2,200.0,216.18,100.0,123316132.0,218.545664940501,217.8,221.28999,214.52,213.97,164398372.0,2.18,0.0102,647e2c46a359804ef4b5a547,2023-06-05T18:41:09Z,2023-06-05T18:41:09Z,2023-06-05T18:41:09Z,Bid,216.16,160.0,160.0,160.0,1.0,4.0,0.009999999999990905
37622,647e2c78a359804ef4b5a93d,2023-06-05T18:42:00Z,2023-06-05T18:41:59Z,TSLA,2023-06-05T18:41:59Z,216.515,216.53,400.0,216.5,100.0,123710920.0,218.538293322906,217.8,221.28999,214.52,213.97,164398372.0,2.545,0.0119,647e2c78a359804ef4b5a98b,2023-06-05T18:41:59Z,2023-06-05T18:41:59Z,2023-06-05T18:41:59Z,Ask,216.49,-300.0,300.0,300.0,1.0,1.0,0.024999999999977263
37623,647e2c78a359804ef4b5a93d,2023-06-05T18:42:00Z,2023-06-05T18:41:59Z,TSLA,2023-06-05T18:41:59Z,216.515,216.53,400.0,216.5,100.0,123710920.0,218.538293322906,217.8,221.28999,214.52,213.97,164398372.0,2.545,0.0119,647e2c78a359804ef4b5a993,2023-06-05T18:41:59Z,2023-06-05T18:41:59Z,2023-06-05T18:41:59Z,Ask,216.5,-191.0,100.0,91.0,2.0,5.0,0.014999999999986358
38090,647e2d5ea359804ef4b5bbd5,2023-06-05T18:45:50Z,2023-06-05T18:45:49Z,TSLA,2023-06-05T18:45:49Z,215.7575,215.78,200.0,215.74,200.0,124911811.0,218.513841639467,217.8,221.28999,214.52,213.97,164398372.0,1.7875,0.0084,647e2d5ea359804ef4b5bc3c,2023-06-05T18:45:50Z,2023-06-05T18:45:50Z,2023-06-05T18:45:50Z,Ask,215.75,-74.0,74.0,74.0,1.0,2.0,0.007499999999993179
38153,647e2d7ca359804ef4b5be45,2023-06-05T18:46:20Z,2023-06-05T18:46:18Z,TSLA,2023-06-05T18:46:18Z,215.7699,215.77,100.0,215.74,100.0,125023005.0,218.511234955645,217.8,221.28999,214.52,213.97,164398372.0,1.7999,0.0084,647e2d7ca359804ef4b5beab,2023-06-05T18:46:20Z,2023-06-05T18:46:19Z,2023-06-05T18:46:19Z,Ask,215.73,-43.0,43.0,43.0,1.0,1.0,0.039900000000017144
38154,647e2d7ca359804ef4b5be45,2023-06-05T18:46:20Z,2023-06-05T18:46:18Z,TSLA,2023-06-05T18:46:18Z,215.7699,215.77,100.0,215.74,100.0,125023005.0,218.511234955645,217.8,221.28999,214.52,213.97,164398372.0,1.7999,0.0084,647e2d7ca359804ef4b5beb3,2023-06-05T18:46:20Z,2023-06-05T18:46:20Z,2023-06-05T18:46:20Z,Ask,215.76,-300.0,300.0,300.0,1.0,1.0,0.009900000000016007
38197,647e2d90a359804ef4b5bfee,2023-06-05T18:46:40Z,2023-06-05T18:46:39Z,TSLA,2023-06-05T18:46:39Z,215.7499,215.75,100.0,215.7,300.0,125100109.0,218.509416449215,217.8,221.28999,214.52,213.97,164398372.0,1.7799,0.0083,647e2d90a359804ef4b5c043,2023-06-05T18:46:39Z,2023-06-05T18:46:39Z,2023-06-05T18:46:39Z,Ask,215.74,-1.0,1.0,1.0,1.0,1.0,0.009899999999987585
38369,647e2de0a359804ef4b5c661,2023-06-05T18:48:00Z,2023-06-05T18:47:59Z,TSLA,2023-06-05T18:47:59Z,215.73,215.72,100.0,215.7,500.0,125362744.0,218.503165710526,217.8,221.28999,214.52,213.97,164398372.0,1.76,0.0082,647e2de0a359804ef4b5c6ac,2023-06-05T18:48:00Z,2023-06-05T18:47:59Z,2023-06-05T18:48:00Z,Ask,215.72,-400.0,300.0,100.0,2.0,2.0,0.009999999999990905
38454,647e2e08a359804ef4b5c9a6,2023-06-05T18:48:40Z,2023-06-05T18:48:39Z,TSLA,2023-06-05T18:48:39Z,215.6894,215.69,100.0,215.68,100.0,125482447.0,218.500289239222,217.8,221.28999,214.52,213.97,164398372.0,1.7194,0.008,647e2e08a359804ef4b5ca12,2023-06-05T18:48:40Z,2023-06-05T18:48:40Z,2023-06-05T18:48:40Z,Ask,215.62,-521.0,300.0,100.0,3.0,6.0,0.06940000000000168
38455,647e2e08a359804ef4b5c9a6,2023-06-05T18:48:40Z,2023-06-05T18:48:39Z,TSLA,2023-06-05T18:48:39Z,215.6894,215.69,100.0,215.68,100.0,125482447.0,218.500289239222,217.8,221.28999,214.52,213.97,164398372.0,1.7194,0.008,647e2e08a359804ef4b5ca1b,2023-06-05T18:48:40Z,2023-06-05T18:48:40Z,2023-06-05T18:48:40Z,Ask,215.67,-100.0,100.0,100.0,1.0,1.0,0.019400000000018736
38456,647e2e08a359804ef4b5c9a6,2023-06-05T18:48:40Z,2023-06-05T18:48:39Z,TSLA,2023-06-05T18:48:39Z,215.6894,215.69,100.0,215.68,100.0,125482447.0,218.500289239222,217.8,221.28999,214.52,213.97,164398372.0,1.7194,0.008,647e2e08a359804ef4b5ca25,2023-06-05T18:48:40Z,2023-06-05T18:48:40Z,2023-06-05T18:48:40Z,Ask,215.68,-100.0,100.0,100.0,1.0,1.0,0.009399999999999409
38478,647e2e12a359804ef4b5ca6d,2023-06-05T18:48:50Z,2023-06-05T18:48:49Z,TSLA,2023-06-05T18:48:49Z,215.6086,215.61,100.0,215.59,200.0,125501440.0,218.499830511379,217.8,221.28999,214.52,213.97,164398372.0,1.6386,0.0077,647e2e12a359804ef4b5caf2,2023-06-05T18:48:50Z,2023-06-05T18:48:50Z,2023-06-05T18:48:50Z,Ask,215.59,-300.0,200.0,100.0,2.0,2.0,0.01859999999999218
38479,647e2e12a359804ef4b5ca6d,2023-06-05T18:48:50Z,2023-06-05T18:48:49Z,TSLA,2023-06-05T18:48:49Z,215.6086,215.61,100.0,215.59,200.0,125501440.0,218.499830511379,217.8,221.28999,214.52,213.97,164398372.0,1.6386,0.0077,647e2e12a359804ef4b5cafc,2023-06-05T18:48:50Z,2023-06-05T18:48:50Z,2023-06-05T18:48:50Z,Ask,215.6,-114.0,114.0,114.0,1.0,4.0,0.008600000000001273
38491,647e2e1ca359804ef4b5cb39,2023-06-05T18:49:00Z,2023-06-05T18:48:59Z,TSLA,2023-06-05T18:48:59Z,215.505,215.52,100.0,215.49,300.0,125566511.0,218.498203576775,217.8,221.28999,214.52,213.97,164398372.0,1.535,0.0072,647e2e1ca359804ef4b5cb38,2023-06-05T18:49:00Z,2023-06-05T18:48:59Z,2023-06-05T18:48:59Z,Bid,215.52,121.0,121.0,121.0,1.0,4.0,0.01500000000001478
38518,647e2e26a359804ef4b5cc05,2023-06-05T18:49:10Z,2023-06-05T18:49:08Z,TSLA,2023-06-05T18:49:08Z,215.625,215.64,100.0,215.61,200.0,125597804.0,218.497524459509,217.8,221.28999,214.52,213.97,164398372.0,1.655,0.0077,647e2e26a359804ef4b5cc5b,2023-06-05T18:49:10Z,2023-06-05T18:49:10Z,2023-06-05T18:49:10Z,Ask,215.57,-256.0,156.0,100.0,2.0,4.0,0.05500000000000682
38519,647e2e26a359804ef4b5cc05,2023-06-05T18:49:10Z,2023-06-05T18:49:08Z,TSLA,2023-06-05T18:49:08Z,215.625,215.64,100.0,215.61,200.0,125597804.0,218.497524459509,217.8,221.28999,214.52,213.97,164398372.0,1.655,0.0077,647e2e26a359804ef4b5cc64,2023-06-05T18:49:10Z,2023-06-05T18:49:10Z,2023-06-05T18:49:10Z,Ask,215.59,-300.0,300.0,300.0,1.0,1.0,0.03499999999999659
38520,647e2e26a359804ef4b5cc05,2023-06-05T18:49:10Z,2023-06-05T18:49:08Z,TSLA,2023-06-05T18:49:08Z,215.625,215.64,100.0,215.61,200.0,125597804.0,218.497524459509,217.8,221.28999,214.52,213.97,164398372.0,1.655,0.0077,647e2e26a359804ef4b5cc6f,2023-06-05T18:49:10Z,2023-06-05T18:49:10Z,2023-06-05T18:49:10Z,Ask,215.61,-100.0,100.0,100.0,1.0,1.0,0.014999999999986358
38601,647e2e4ea359804ef4b5cf38,2023-06-05T18:49:50Z,2023-06-05T18:49:49Z,TSLA,2023-06-05T18:49:47Z,215.565,215.58,100.0,215.55,500.0,125724184.0,218.494380236741,217.8,221.28999,214.52,213.97,164398372.0,1.595,0.0075,647e2e4ea359804ef4b5cf84,2023-06-05T18:49:49Z,2023-06-05T18:49:49Z,2023-06-05T18:49:49Z,Ask,215.44,-200.0,100.0,100.0,2.0,2.0,0.125
38602,647e2e4ea359804ef4b5cf38,2023-06-05T18:49:50Z,2023-06-05T18:49:49Z,TSLA,2023-06-05T18:49:47Z,215.565,215.58,100.0,215.55,500.0,125724184.0,218.494380236741,217.8,221.28999,214.52,213.97,164398372.0,1.595,0.0075,647e2e4ea359804ef4b5cf8c,2023-06-05T18:49:49Z,2023-06-05T18:49:49Z,2023-06-05T18:49:49Z,Ask,215.45,-130.0,130.0,130.0,1.0,5.0,0.1150000000000091
38603,647e2e4ea359804ef4b5cf38,2023-06-05T18:49:50Z,2023-06-05T18:49:49Z,TSLA,2023-06-05T18:49:47Z,215.565,215.58,100.0,215.55,500.0,125724184.0,218.494380236741,217.8,221.28999,214.52,213.97,164398372.0,1.595,0.0075,647e2e4ea359804ef4b5cf93,2023-06-05T18:49:49Z,2023-06-05T18:49:49Z,2023-06-05T18:49:49Z,Ask,215.49,-200.0,100.0,100.0,2.0,2.0,0.07499999999998863
38669,647e2e6ca359804ef4b5d1a5,2023-06-05T18:50:20Z,2023-06-05T18:50:19Z,TSLA,2023-06-05T18:50:19Z,215.3,215.3,100.0,215.26,100.0,125900765.0,218.489745640348,217.8,221.28999,214.52,213.97,164398372.0,1.33,0.0062,647e2e6ca359804ef4b5d201,2023-06-05T18:50:20Z,2023-06-05T18:50:20Z,2023-06-05T18:50:20Z,Ask,215.27,-58.0,58.0,58.0,1.0,2.0,0.030000000000001137
38670,647e2e6ca359804ef4b5d1a5,2023-06-05T18:50:20Z,2023-06-05T18:50:19Z,TSLA,2023-06-05T18:50:19Z,215.3,215.3,100.0,215.26,100.0,125900765.0,218.489745640348,217.8,221.28999,214.52,213.97,164398372.0,1.33,0.0062,647e2e6ca359804ef4b5d20b,2023-06-05T18:50:20Z,2023-06-05T18:50:19Z,2023-06-05T18:50:19Z,Ask,215.29,-100.0,100.0,100.0,1.0,1.0,0.010000000000019327
38747,647e2e94a359804ef4b5d4db,2023-06-05T18:51:00Z,2023-06-05T18:50:59Z,TSLA,2023-06-05T18:50:59Z,214.999,215.02,200.0,214.99,300.0,126252524.0,218.479969088739,217.8,221.28999,214.52,213.97,164398372.0,1.029,0.0048,647e2e94a359804ef4b5d533,2023-06-05T18:50:59Z,2023-06-05T18:50:59Z,2023-06-05T18:50:59Z,Ask,214.98,-100.0,100.0,100.0,1.0,1.0,0.019000000000005457
38853,647e2ed0a359804ef4b5d995,2023-06-05T18:52:00Z,2023-06-05T18:51:59Z,TSLA,2023-06-05T18:51:59Z,214.61,214.64,100.0,214.62,100.0,126585537.0,218.470053748227,217.8,221.28999,214.52,213.97,164398372.0,0.64,0.003,647e2ed0a359804ef4b5d994,2023-06-05T18:51:59Z,2023-06-05T18:51:59Z,2023-06-05T18:51:59Z,Bid,214.63,200.0,100.0,100.0,2.0,2.0,0.01999999999998181
38854,647e2ed0a359804ef4b5d995,2023-06-05T18:52:00Z,2023-06-05T18:51:59Z,TSLA,2023-06-05T18:51:59Z,214.61,214.64,100.0,214.62,100.0,126585537.0,218.470053748227,217.8,221.28999,214.52,213.97,164398372.0,0.64,0.003,647e2ed0a359804ef4b5d9a2,2023-06-05T18:51:59Z,2023-06-05T18:51:59Z,2023-06-05T18:51:59Z,Bid,214.62,180.0,180.0,180.0,1.0,3.0,0.009999999999990905
38907,647e2eeea359804ef4b5dbf7,2023-06-05T18:52:30Z,2023-06-05T18:52:29Z,TSLA,2023-06-05T18:52:29Z,215.19,215.24,100.0,215.21,300.0,126876839.0,218.461377541485,217.8,221.28999,214.52,213.97,164398372.0,1.22,0.0057,647e2eeea359804ef4b5dbf6,2023-06-05T18:52:29Z,2023-06-05T18:52:29Z,2023-06-05T18:52:29Z,Bid,215.24,310.0,210.0,100.0,2.0,4.0,0.05000000000001137
38908,647e2eeea359804ef4b5dbf7,2023-06-05T18:52:30Z,2023-06-05T18:52:29Z,TSLA,2023-06-05T18:52:29Z,215.19,215.24,100.0,215.21,300.0,126876839.0,218.461377541485,217.8,221.28999,214.52,213.97,164398372.0,1.22,0.0057,647e2eeea359804ef4b5dc0c,2023-06-05T18:52:29Z,2023-06-05T18:52:29Z,2023-06-05T18:52:29Z,Bid,215.23,300.0,300.0,300.0,1.0,1.0,0.03999999999999204
38909,647e2eeea359804ef4b5dbf7,2023-06-05T18:52:30Z,2023-06-05T18:52:29Z,TSLA,2023-06-05T18:52:29Z,215.19,215.24,100.0,215.21,300.0,126876839.0,218.461377541485,217.8,221.28999,214.52,213.97,164398372.0,1.22,0.0057,647e2eeea359804ef4b5dc14,2023-06-05T18:52:30Z,2023-06-05T18:52:29Z,2023-06-05T18:52:29Z,Bid,215.2,500.0,500.0,500.0,1.0,1.0,0.009999999999990905
39133,647e2f5ca359804ef4b5e4c0,2023-06-05T18:54:20Z,2023-06-05T18:54:19Z,TSLA,2023-06-05T18:54:19Z,215.91,215.89,100.0,215.88,100.0,127606880.0,218.443309263711,217.8,221.28999,214.52,213.97,164398372.0,1.94,0.0091,647e2f5ca359804ef4b5e518,2023-06-05T18:54:19Z,2023-06-05T18:54:19Z,2023-06-05T18:54:19Z,Ask,215.88,-100.0,100.0,100.0,1.0,1.0,0.030000000000001137
