,CurTime,Last,Ask,Bid
1349,2023-06-09T17:14:50Z,246.88,246.89,246.85
1350,2023-06-09T17:15:00Z,246.875,246.9,246.87
1351,2023-06-09T17:15:10Z,246.82,246.85,246.82
1352,2023-06-09T17:15:20Z,247.04,247.05,247.03
1353,2023-06-09T17:15:30Z,246.98,247.01,246.97
1354,2023-06-09T17:15:40Z,246.95,246.96,246.93
1355,2023-06-09T17:15:50Z,246.975,246.99,246.96
1356,2023-06-09T17:16:00Z,246.935,246.95,246.92
1357,2023-06-09T17:16:10Z,247.14,247.17,247.14
1358,2023-06-09T17:16:20Z,247.02,247.05,247.01
1359,2023-06-09T17:16:30Z,247.06,247.07,247.05
1360,2023-06-09T17:16:40Z,247.02,247.05,247.02
1361,2023-06-09T17:16:50Z,247.165,247.18,247.15
1362,2023-06-09T17:17:00Z,247.135,247.15,247.12
1363,2023-06-09T17:17:10Z,247.11,247.11,247.08
1364,2023-06-09T17:17:20Z,247.0115,247.04,247.01
1365,2023-06-09T17:17:30Z,246.98,246.99,246.97
1366,2023-06-09T17:17:40Z,247.13,247.14,247.12
1367,2023-06-09T17:17:50Z,247.21,247.21,247.18
1368,2023-06-09T17:18:00Z,247.22,247.24,247.2
1369,2023-06-09T17:18:10Z,247.2265,247.25,247.22
1370,2023-06-09T17:18:20Z,247.09,247.11,247.07
1371,2023-06-09T17:18:30Z,247.045,247.06,247.03
1372,2023-06-09T17:18:40Z,246.85,246.88,246.85
1373,2023-06-09T17:18:50Z,246.8909,246.92,246.89
1374,2023-06-09T17:19:00Z,246.98,247.02,246.98
1375,2023-06-09T17:19:10Z,246.715,246.74,246.69
1376,2023-06-09T17:19:20Z,246.75,246.79,246.75
1377,2023-06-09T17:19:30Z,246.89,246.91,246.87
1378,2023-06-09T17:19:40Z,246.8,246.81,246.79
1379,2023-06-09T17:19:50Z,246.68,246.72,246.67
1380,2023-06-09T17:20:00Z,246.515,246.53,246.5
1381,2023-06-09T17:20:10Z,246.265,246.28,246.25
1382,2023-06-09T17:20:20Z,246.186,246.21,246.17
1383,2023-06-09T17:20:30Z,246.2841,246.28,246.25
1384,2023-06-09T17:20:40Z,246.3499,246.36,246.33
1385,2023-06-09T17:20:50Z,246.4685,246.47,246.45
1386,2023-06-09T17:21:00Z,246.455,246.47,246.44
1387,2023-06-09T17:21:10Z,246.48,246.49,246.46
1388,2023-06-09T17:21:20Z,246.4961,246.52,246.47
1389,2023-06-09T17:21:30Z,246.5733,246.58,246.56
1390,2023-06-09T17:21:40Z,246.74,246.77,246.73
1391,2023-06-09T17:21:50Z,246.61,246.64,246.61
1392,2023-06-09T17:22:00Z,246.53,246.58,246.53
1393,2023-06-09T17:22:10Z,246.68,246.7,246.66
1394,2023-06-09T17:22:20Z,246.7199,246.72,246.7
1395,2023-06-09T17:22:30Z,246.735,246.75,246.72
1396,2023-06-09T17:22:40Z,246.75,246.78,246.75
1397,2023-06-09T17:22:50Z,246.7715,246.78,246.75
1398,2023-06-09T17:23:00Z,246.7199,246.72,246.69
1399,2023-06-09T17:23:10Z,246.8218,246.84,246.81
1400,2023-06-09T17:23:20Z,246.82,246.83,246.81
1401,2023-06-09T17:23:30Z,246.7447,246.76,246.73
1402,2023-06-09T17:23:40Z,246.765,246.78,246.73
1403,2023-06-09T17:23:50Z,246.7145,246.74,246.7
1404,2023-06-09T17:24:00Z,246.7153,246.74,246.71
1405,2023-06-09T17:24:10Z,246.7,246.71,246.68
1406,2023-06-09T17:24:20Z,246.815,246.82,246.81
1407,2023-06-09T17:24:30Z,246.9952,247.03,246.98
1408,2023-06-09T17:24:40Z,247.1183,247.13,247.09
1409,2023-06-09T17:24:50Z,247.07,247.11,247.07
1410,2023-06-09T17:25:00Z,247.165,247.19,247.14
1411,2023-06-09T17:25:10Z,246.9501,246.98,246.95
1412,2023-06-09T17:25:20Z,247.01,247.02,246.99
1413,2023-06-09T17:25:30Z,247.0,247.01,246.99
1414,2023-06-09T17:25:40Z,247.0901,247.11,247.09
1415,2023-06-09T17:25:50Z,247.1033,247.12,247.08
1416,2023-06-09T17:26:00Z,247.09,247.1,247.07
1417,2023-06-09T17:26:10Z,247.2999,247.29,247.27
1418,2023-06-09T17:26:20Z,247.4,247.44,247.4
1419,2023-06-09T17:26:30Z,247.525,247.53,247.5
1420,2023-06-09T17:26:40Z,247.5101,247.53,247.51
1421,2023-06-09T17:26:50Z,247.465,247.48,247.45
1422,2023-06-09T17:27:00Z,247.405,247.42,247.39
1423,2023-06-09T17:27:10Z,247.5601,247.59,247.56
1424,2023-06-09T17:27:20Z,247.66,247.66,247.64
1425,2023-06-09T17:27:30Z,247.85,247.87,247.85
1426,2023-06-09T17:27:40Z,247.7,247.74,247.7
1427,2023-06-09T17:27:50Z,247.6724,247.67,247.65
1428,2023-06-09T17:28:00Z,247.6655,247.69,247.66
1429,2023-06-09T17:28:10Z,247.72,247.74,247.72
1430,2023-06-09T17:28:20Z,247.42,247.44,247.42
1431,2023-06-09T17:28:30Z,247.56,247.57,247.55
1432,2023-06-09T17:28:40Z,247.751,247.77,247.74
1433,2023-06-09T17:28:50Z,247.72,247.74,247.7
1434,2023-06-09T17:29:00Z,247.75,247.75,247.72
1435,2023-06-09T17:29:10Z,247.595,247.62,247.58
1436,2023-06-09T17:29:20Z,247.57,247.59,247.55
1437,2023-06-09T17:29:30Z,247.55,247.56,247.54
1438,2023-06-09T17:29:40Z,247.44,247.47,247.43
1439,2023-06-09T17:29:50Z,247.325,247.34,247.31
1440,2023-06-09T17:30:00Z,247.335,247.37,247.32
1441,2023-06-09T17:30:10Z,247.1845,247.19,247.16
1442,2023-06-09T17:30:20Z,247.0641,247.1,247.06
1443,2023-06-09T17:30:30Z,247.0501,247.08,247.05
1444,2023-06-09T17:30:40Z,247.28,247.3,247.27
1445,2023-06-09T17:30:50Z,247.3,247.3,247.28
1446,2023-06-09T17:31:00Z,247.2199,247.22,247.18
1447,2023-06-09T17:31:10Z,247.31,247.34,247.31
1448,2023-06-09T17:31:20Z,247.3341,247.37,247.33
1449,2023-06-09T17:31:30Z,247.2503,247.26,247.21
1450,2023-06-09T17:31:40Z,247.2199,247.23,247.19
1451,2023-06-09T17:31:50Z,247.33,247.35,247.33
1452,2023-06-09T17:32:00Z,247.23,247.23,247.2
1453,2023-06-09T17:32:10Z,247.2519,247.26,247.24
1454,2023-06-09T17:32:20Z,247.12,247.15,247.12
1455,2023-06-09T17:32:30Z,246.968,246.97,246.94
1456,2023-06-09T17:32:40Z,246.68,246.7,246.68
1457,2023-06-09T17:32:50Z,246.81,246.84,246.81
1458,2023-06-09T17:33:00Z,246.6414,246.67,246.64
1459,2023-06-09T17:33:10Z,246.7571,246.76,246.73
1460,2023-06-09T17:33:20Z,246.78,246.79,246.76
1461,2023-06-09T17:33:30Z,246.67,246.68,246.64
1462,2023-06-09T17:33:40Z,246.735,246.74,246.71
1463,2023-06-09T17:33:50Z,246.76,246.78,246.75
1464,2023-06-09T17:34:00Z,246.67,246.69,246.66
1465,2023-06-09T17:34:10Z,246.4737,246.48,246.46
1466,2023-06-09T17:34:20Z,246.275,246.29,246.26
1467,2023-06-09T17:34:30Z,246.19,246.22,246.17
1468,2023-06-09T17:34:40Z,246.17,246.17,246.13
1469,2023-06-09T17:34:50Z,245.9,245.91,245.88
1470,2023-06-09T17:35:00Z,245.88,245.88,245.86
1471,2023-06-09T17:35:10Z,245.86,245.89,245.85
1472,2023-06-09T17:35:20Z,245.73,245.73,245.71
1473,2023-06-09T17:35:30Z,245.72,245.74,245.7
1474,2023-06-09T17:35:40Z,245.635,245.65,245.62
1475,2023-06-09T17:35:50Z,245.56,245.56,245.54
1476,2023-06-09T17:36:00Z,245.26,245.29,245.25
1477,2023-06-09T17:36:10Z,245.515,245.53,245.48
1478,2023-06-09T17:36:20Z,245.6282,245.63,245.6
1479,2023-06-09T17:36:30Z,245.7299,245.73,245.71
1480,2023-06-09T17:36:40Z,245.8388,245.85,245.83
1481,2023-06-09T17:36:50Z,245.82,245.84,245.8
1482,2023-06-09T17:37:00Z,245.7864,245.79,245.76
1483,2023-06-09T17:37:10Z,245.8308,245.88,245.83
1484,2023-06-09T17:37:20Z,245.988,245.99,245.96
1485,2023-06-09T17:37:30Z,245.8209,245.85,245.82
1486,2023-06-09T17:37:40Z,245.84,245.86,245.84
1487,2023-06-09T17:37:50Z,245.8698,245.86,245.83
1488,2023-06-09T17:38:00Z,245.83,245.86,245.83
1489,2023-06-09T17:38:10Z,245.9,245.9,245.88
1490,2023-06-09T17:38:20Z,245.8501,245.87,245.85
1491,2023-06-09T17:38:30Z,245.8789,245.88,245.86
1492,2023-06-09T17:38:40Z,246.025,246.04,246.01
1493,2023-06-09T17:38:50Z,246.12,246.16,246.11
1494,2023-06-09T17:39:00Z,246.1925,246.2,246.17
1495,2023-06-09T17:39:10Z,246.23,246.25,246.21
1496,2023-06-09T17:39:20Z,246.1961,246.21,246.19
1497,2023-06-09T17:39:30Z,246.25,246.3,246.27
1498,2023-06-09T17:39:40Z,246.35,246.36,246.34
1499,2023-06-09T17:39:50Z,246.37,246.41,246.37
1500,2023-06-09T17:40:00Z,246.282,246.3,246.28
1501,2023-06-09T17:40:10Z,246.28,246.29,246.27
1502,2023-06-09T17:40:20Z,246.515,246.53,246.5
1503,2023-06-09T17:40:30Z,246.58,246.63,246.58
1504,2023-06-09T17:40:40Z,246.61,246.63,246.6
1505,2023-06-09T17:40:50Z,246.47,246.49,246.46
1506,2023-06-09T17:41:00Z,246.51,246.54,246.5
1507,2023-06-09T17:41:10Z,246.6501,246.69,246.65
1508,2023-06-09T17:41:20Z,246.653,246.67,246.66
1509,2023-06-09T17:41:30Z,246.8052,246.83,246.8
1510,2023-06-09T17:41:40Z,246.94,246.92,246.89
1511,2023-06-09T17:41:50Z,246.7412,246.75,246.73
1512,2023-06-09T17:42:00Z,246.761,246.78,246.75
1513,2023-06-09T17:42:10Z,246.7746,246.79,246.75
1514,2023-06-09T17:42:20Z,246.695,246.71,246.68
1515,2023-06-09T17:42:30Z,246.6,246.63,246.6
1516,2023-06-09T17:42:40Z,246.65,246.68,246.65
1517,2023-06-09T17:42:50Z,246.66,246.7,246.66
1518,2023-06-09T17:43:00Z,246.6079,246.61,246.57
1519,2023-06-09T17:43:10Z,246.5779,246.59,246.56
1520,2023-06-09T17:43:20Z,246.41,246.39,246.36
1521,2023-06-09T17:43:30Z,246.245,246.27,246.23
1522,2023-06-09T17:43:40Z,246.2594,246.26,246.23
1523,2023-06-09T17:43:50Z,246.23,246.25,246.22
1524,2023-06-09T17:44:00Z,246.24,246.27,246.22
1525,2023-06-09T17:44:10Z,246.385,246.4,246.37
1526,2023-06-09T17:44:20Z,246.4391,246.44,246.43
1527,2023-06-09T17:44:30Z,246.4099,246.41,246.38
1528,2023-06-09T17:44:40Z,246.5,246.51,246.49
1529,2023-06-09T17:44:50Z,246.5781,246.58,246.55
1530,2023-06-09T17:45:00Z,246.41,246.44,246.4
1531,2023-06-09T17:45:10Z,246.515,246.54,246.52
1532,2023-06-09T17:45:20Z,246.51,246.53,246.5
1533,2023-06-09T17:45:30Z,246.545,246.56,246.53
1534,2023-06-09T17:45:40Z,246.58,246.58,246.55
1535,2023-06-09T17:45:50Z,246.675,246.68,246.66
1536,2023-06-09T17:46:00Z,246.665,246.68,246.65
1537,2023-06-09T17:46:10Z,246.66,246.66,246.63
1538,2023-06-09T17:46:20Z,246.51,246.54,246.5
1539,2023-06-09T17:46:30Z,246.47,246.5,246.47
1540,2023-06-09T17:46:40Z,246.635,246.65,246.62
1541,2023-06-09T17:46:50Z,246.6153,246.65,246.62
1542,2023-06-09T17:47:00Z,246.735,246.75,246.72
1543,2023-06-09T17:47:10Z,246.5901,246.62,246.59
1544,2023-06-09T17:47:20Z,246.6501,246.66,246.64
1545,2023-06-09T17:47:30Z,246.75,246.76,246.73
1546,2023-06-09T17:47:40Z,246.5399,246.54,246.51
1547,2023-06-09T17:47:50Z,246.465,246.48,246.45
1548,2023-06-09T17:48:00Z,246.53,246.54,246.48
1549,2023-06-09T17:48:10Z,246.35,246.41,246.39
1550,2023-06-09T17:48:20Z,246.47,246.47,246.44
1551,2023-06-09T17:48:30Z,246.41,246.43,246.41
1552,2023-06-09T17:48:40Z,246.465,246.48,246.45
1553,2023-06-09T17:48:50Z,246.2787,246.29,246.26
1554,2023-06-09T17:49:00Z,246.1899,246.18,246.15
1555,2023-06-09T17:49:10Z,245.9975,246.01,245.99
1556,2023-06-09T17:49:20Z,245.91,245.93,245.89
1557,2023-06-09T17:49:30Z,245.8518,245.89,245.85
1558,2023-06-09T17:49:40Z,245.81,245.82,245.79
1559,2023-06-09T17:49:50Z,246.005,246.02,245.99
1560,2023-06-09T17:50:00Z,245.7601,245.78,245.76
1561,2023-06-09T17:50:10Z,246.075,246.09,246.06
1562,2023-06-09T17:50:20Z,246.2,246.21,246.18
1563,2023-06-09T17:50:30Z,246.165,246.19,246.16
1564,2023-06-09T17:50:40Z,246.22,246.24,246.2
1565,2023-06-09T17:50:50Z,246.2277,246.25,246.2
1566,2023-06-09T17:51:00Z,246.1816,246.2,246.18
1567,2023-06-09T17:51:10Z,245.99,246.0,245.97
1568,2023-06-09T17:51:20Z,245.8101,245.84,245.81
1569,2023-06-09T17:51:30Z,245.62,245.63,245.61
1570,2023-06-09T17:51:40Z,245.66,245.67,245.65
1571,2023-06-09T17:51:50Z,245.8897,245.9,245.87
1572,2023-06-09T17:52:00Z,245.85,245.88,245.83
1573,2023-06-09T17:52:10Z,245.8604,245.88,245.85
1574,2023-06-09T17:52:20Z,245.99,246.0,245.98
1575,2023-06-09T17:52:30Z,246.0202,246.06,246.02
1576,2023-06-09T17:52:40Z,246.0101,246.05,246.01
1577,2023-06-09T17:52:50Z,246.1313,246.15,246.12
1578,2023-06-09T17:53:00Z,246.1,246.12,246.08
1579,2023-06-09T17:53:10Z,246.1701,246.2,246.17
1580,2023-06-09T17:53:20Z,246.1247,246.16,246.11
1581,2023-06-09T17:53:30Z,246.043,246.06,246.02
1582,2023-06-09T17:53:40Z,246.26,246.26,246.24
1583,2023-06-09T17:53:50Z,246.4112,246.43,246.39
1584,2023-06-09T17:54:00Z,246.455,246.47,246.44
1585,2023-06-09T17:54:10Z,246.5187,246.52,246.49
1586,2023-06-09T17:54:20Z,246.6326,246.65,246.62
1587,2023-06-09T17:54:30Z,246.72,246.73,246.71
1588,2023-06-09T17:54:40Z,246.7011,246.73,246.69
1589,2023-06-09T17:54:50Z,246.6381,246.64,246.61
1590,2023-06-09T17:55:00Z,246.67,246.69,246.66
1591,2023-06-09T17:55:10Z,246.61,246.63,246.59
1592,2023-06-09T17:55:20Z,246.6239,246.64,246.61
1593,2023-06-09T17:55:30Z,246.6,246.61,246.59
1594,2023-06-09T17:55:40Z,246.39,246.43,246.39
1595,2023-06-09T17:55:50Z,246.625,246.65,246.62
1596,2023-06-09T17:56:00Z,246.849,246.85,246.82
1597,2023-06-09T17:56:10Z,246.7719,246.83,246.77
1598,2023-06-09T17:56:20Z,246.715,246.74,246.69
1599,2023-06-09T17:56:30Z,246.72,246.74,246.71
1600,2023-06-09T17:56:40Z,246.6778,246.73,246.69
1601,2023-06-09T17:56:50Z,246.6428,246.67,246.64
1602,2023-06-09T17:57:00Z,246.54,246.56,246.52
1603,2023-06-09T17:57:10Z,246.51,246.52,246.49
1604,2023-06-09T17:57:20Z,246.59,246.6,246.58
1605,2023-06-09T17:57:30Z,246.5506,246.6,246.56
1606,2023-06-09T17:57:40Z,246.6742,246.69,246.65
1607,2023-06-09T17:57:50Z,246.6599,246.66,246.61
1608,2023-06-09T17:58:00Z,246.74,246.74,246.7
1609,2023-06-09T17:58:10Z,246.8117,246.84,246.81
1610,2023-06-09T17:58:20Z,246.8253,246.83,246.8
1611,2023-06-09T17:58:30Z,246.9101,246.94,246.91
1612,2023-06-09T17:58:40Z,246.9,246.92,246.88
1613,2023-06-09T17:58:50Z,246.815,246.83,246.8
1614,2023-06-09T17:59:00Z,247.06,247.08,247.04
1615,2023-06-09T17:59:10Z,247.15,247.17,247.13
1616,2023-06-09T17:59:20Z,247.19,247.19,247.16
1617,2023-06-09T17:59:30Z,247.01,247.02,247.0
1618,2023-06-09T17:59:40Z,247.05,247.07,247.04
1619,2023-06-09T17:59:50Z,247.08,247.09,247.07
1620,2023-06-09T18:00:00Z,246.96,247.03,246.98
1621,2023-06-09T18:00:10Z,246.9799,246.99,246.95
1622,2023-06-09T18:00:20Z,247.1999,247.2,247.16
1623,2023-06-09T18:00:30Z,247.11,247.15,247.11
1624,2023-06-09T18:00:40Z,247.168,247.19,247.16
1625,2023-06-09T18:00:50Z,247.1135,247.14,247.11
1626,2023-06-09T18:01:00Z,246.86,246.84,246.81
1627,2023-06-09T18:01:10Z,246.66,246.69,246.66
1628,2023-06-09T18:01:20Z,246.6101,246.63,246.61
1629,2023-06-09T18:01:30Z,246.7301,246.76,246.73
1630,2023-06-09T18:01:40Z,246.82,246.84,246.82
1631,2023-06-09T18:01:50Z,246.861,246.88,246.85
1632,2023-06-09T18:02:00Z,246.78,246.8,246.77
1633,2023-06-09T18:02:10Z,246.77,246.8,246.77
1634,2023-06-09T18:02:20Z,246.8386,246.84,246.82
1635,2023-06-09T18:02:30Z,246.7501,246.78,246.74
1636,2023-06-09T18:02:40Z,246.8501,246.87,246.85
1637,2023-06-09T18:02:50Z,246.89,246.9,246.87
1638,2023-06-09T18:03:00Z,246.76,246.76,246.73
1639,2023-06-09T18:03:10Z,246.67,246.65,246.62
1640,2023-06-09T18:03:20Z,246.865,246.88,246.84
1641,2023-06-09T18:03:30Z,246.8999,246.9,246.88
1642,2023-06-09T18:03:40Z,246.965,246.98,246.95
1643,2023-06-09T18:03:50Z,246.96,246.98,246.96
1644,2023-06-09T18:04:00Z,246.9099,246.93,246.91
1645,2023-06-09T18:04:10Z,246.7757,246.78,246.75
1646,2023-06-09T18:04:20Z,246.9299,246.93,246.91
1647,2023-06-09T18:04:30Z,246.8772,246.89,246.85
1648,2023-06-09T18:04:40Z,246.8982,246.9,246.88
1649,2023-06-09T18:04:50Z,246.9325,246.94,246.9
1650,2023-06-09T18:05:00Z,246.875,246.87,246.86
1651,2023-06-09T18:05:10Z,246.8777,246.92,246.87
1652,2023-06-09T18:05:20Z,247.0238,247.04,247.01
1653,2023-06-09T18:05:30Z,246.9706,247.0,246.97
1654,2023-06-09T18:05:40Z,246.89,246.92,246.89
1655,2023-06-09T18:05:50Z,246.9299,246.93,246.91
1656,2023-06-09T18:06:00Z,246.8,246.82,246.8
1657,2023-06-09T18:06:10Z,246.84,246.85,246.83
1658,2023-06-09T18:06:20Z,246.67,246.7,246.68
1659,2023-06-09T18:06:30Z,246.7457,246.76,246.74
1660,2023-06-09T18:06:40Z,246.55,246.57,246.54
1661,2023-06-09T18:06:50Z,246.355,246.37,246.33
1662,2023-06-09T18:07:00Z,246.45,246.46,246.43
1663,2023-06-09T18:07:10Z,246.56,246.57,246.55
1664,2023-06-09T18:07:20Z,246.4415,246.46,246.44
1665,2023-06-09T18:07:30Z,246.4049,246.43,246.4
1666,2023-06-09T18:07:40Z,246.5059,246.52,246.5
1667,2023-06-09T18:07:50Z,246.71,246.72,246.69
1668,2023-06-09T18:08:00Z,246.8973,246.9,246.87
1669,2023-06-09T18:08:10Z,246.6824,246.71,246.68
1670,2023-06-09T18:08:20Z,246.6888,246.7,246.67
1671,2023-06-09T18:08:30Z,246.81,246.82,246.8
1672,2023-06-09T18:08:40Z,246.8,246.82,246.79
1673,2023-06-09T18:08:50Z,246.8,246.8,246.77
1674,2023-06-09T18:09:00Z,246.8399,246.84,246.8
1675,2023-06-09T18:09:10Z,246.61,246.63,246.6
1676,2023-06-09T18:09:20Z,246.65,246.67,246.65
1677,2023-06-09T18:09:30Z,246.6699,246.67,246.64
1678,2023-06-09T18:09:40Z,246.77,246.79,246.74
1679,2023-06-09T18:09:50Z,246.835,246.85,246.83
1680,2023-06-09T18:10:00Z,246.836,246.85,246.82
1681,2023-06-09T18:10:10Z,247.06,247.06,247.05
1682,2023-06-09T18:10:20Z,247.12,247.13,247.11
1683,2023-06-09T18:10:30Z,247.0936,247.1,247.07
1684,2023-06-09T18:10:40Z,247.09,247.08,247.06
1685,2023-06-09T18:10:50Z,247.0583,247.06,247.02
1686,2023-06-09T18:11:00Z,247.08,247.09,247.07
1687,2023-06-09T18:11:10Z,247.065,247.08,247.05
1688,2023-06-09T18:11:20Z,247.05,247.06,247.03
1689,2023-06-09T18:11:30Z,247.11,247.14,247.11
1690,2023-06-09T18:11:40Z,247.04,247.07,247.03
1691,2023-06-09T18:11:50Z,247.26,247.26,247.24
1692,2023-06-09T18:12:00Z,247.2641,247.3,247.26
1693,2023-06-09T18:12:10Z,247.2501,247.29,247.25
1694,2023-06-09T18:12:20Z,247.185,247.22,247.18
1695,2023-06-09T18:12:30Z,247.12,247.13,247.11
1696,2023-06-09T18:12:40Z,247.2701,247.3,247.27
1697,2023-06-09T18:12:50Z,247.4393,247.44,247.42
1698,2023-06-09T18:13:00Z,247.4901,247.5,247.49
1699,2023-06-09T18:13:10Z,247.4695,247.47,247.45
1700,2023-06-09T18:13:20Z,247.4801,247.51,247.48
1701,2023-06-09T18:13:30Z,247.4389,247.44,247.42
1702,2023-06-09T18:13:40Z,247.16,247.18,247.14
1703,2023-06-09T18:13:50Z,247.12,247.14,247.12
1704,2023-06-09T18:14:00Z,246.9999,247.0,246.98
1705,2023-06-09T18:14:10Z,247.17,247.17,247.14
1706,2023-06-09T18:14:20Z,247.1,247.12,247.07
1707,2023-06-09T18:14:30Z,247.0609,247.09,247.06
1708,2023-06-09T18:14:40Z,246.905,246.92,246.89
1709,2023-06-09T18:14:50Z,247.005,247.02,246.99
1710,2023-06-09T18:15:00Z,246.8125,246.84,246.81
1711,2023-06-09T18:15:10Z,246.65,246.67,246.63
1712,2023-06-09T18:15:20Z,246.8999,246.92,246.88
1713,2023-06-09T18:15:30Z,246.8996,246.9,246.88
1714,2023-06-09T18:15:40Z,246.85,246.86,246.83
1715,2023-06-09T18:15:50Z,246.9648,246.98,246.95
1716,2023-06-09T18:16:00Z,246.84,246.86,246.83
1717,2023-06-09T18:16:10Z,246.775,246.8,246.74
1718,2023-06-09T18:16:20Z,246.45,246.45,246.43
1719,2023-06-09T18:16:30Z,246.5457,246.55,246.52
1720,2023-06-09T18:16:40Z,246.6359,246.64,246.61
1721,2023-06-09T18:16:50Z,246.5713,246.59,246.56
1722,2023-06-09T18:17:00Z,246.5,246.53,246.5
1723,2023-06-09T18:17:10Z,246.44,246.48,246.45
1724,2023-06-09T18:17:20Z,246.4899,246.49,246.45
1725,2023-06-09T18:17:30Z,246.3042,246.34,246.3
1726,2023-06-09T18:17:40Z,246.2182,246.23,246.2
1727,2023-06-09T18:17:50Z,246.12,246.13,246.11
1728,2023-06-09T18:18:00Z,246.3193,246.32,246.31
1729,2023-06-09T18:18:10Z,246.15,246.16,246.12
1730,2023-06-09T18:18:20Z,246.19,246.17,246.14
1731,2023-06-09T18:18:30Z,246.27,246.28,246.25
1732,2023-06-09T18:18:40Z,246.31,246.32,246.3
1733,2023-06-09T18:18:50Z,246.212,246.22,246.21
1734,2023-06-09T18:19:00Z,246.365,246.38,246.35
1735,2023-06-09T18:19:10Z,246.39,246.42,246.38
1736,2023-06-09T18:19:20Z,246.2718,246.29,246.27
1737,2023-06-09T18:19:30Z,246.3,246.33,246.29
1738,2023-06-09T18:19:40Z,246.42,246.44,246.41
1739,2023-06-09T18:19:50Z,246.4534,246.48,246.45
1740,2023-06-09T18:20:00Z,246.5012,246.52,246.5
1741,2023-06-09T18:20:10Z,246.46,246.48,246.45
1742,2023-06-09T18:20:20Z,246.59,246.62,246.59
1743,2023-06-09T18:20:30Z,246.6,246.6,246.57
1744,2023-06-09T18:20:40Z,246.625,246.64,246.61
1745,2023-06-09T18:20:50Z,246.5601,246.58,246.56
1746,2023-06-09T18:21:00Z,246.48,246.49,246.47
1747,2023-06-09T18:21:10Z,246.5657,246.58,246.54
1748,2023-06-09T18:21:20Z,246.63,246.63,246.61
1749,2023-06-09T18:21:30Z,246.66,246.66,246.65
1750,2023-06-09T18:21:40Z,246.78,246.81,246.78
1751,2023-06-09T18:21:50Z,246.9354,246.94,246.91
1752,2023-06-09T18:22:00Z,246.9,246.93,246.9
1753,2023-06-09T18:22:10Z,246.9201,246.95,246.92
1754,2023-06-09T18:22:20Z,247.1082,247.11,247.09
1755,2023-06-09T18:22:30Z,247.1328,247.15,247.11
1756,2023-06-09T18:22:40Z,247.125,247.14,247.1
1757,2023-06-09T18:22:50Z,247.18,247.23,247.18
1758,2023-06-09T18:23:00Z,247.17,247.18,247.16
1759,2023-06-09T18:23:10Z,247.1481,247.15,247.13
1760,2023-06-09T18:23:20Z,247.1411,247.16,247.14
1761,2023-06-09T18:23:30Z,247.0982,247.1,247.08
1762,2023-06-09T18:23:40Z,247.11,247.12,247.09
1763,2023-06-09T18:23:50Z,247.14,247.15,247.12
1764,2023-06-09T18:24:00Z,247.0614,247.08,247.06
1765,2023-06-09T18:24:10Z,247.0999,247.1,247.08
1766,2023-06-09T18:24:20Z,247.035,247.05,247.02
1767,2023-06-09T18:24:30Z,247.08,247.09,247.07
1768,2023-06-09T18:24:40Z,247.1981,247.2,247.18
1769,2023-06-09T18:24:50Z,247.0582,247.08,247.04
1770,2023-06-09T18:25:00Z,247.04,247.06,247.02
1771,2023-06-09T18:25:10Z,247.1301,247.15,247.13
1772,2023-06-09T18:25:20Z,247.0685,247.09,247.06
1773,2023-06-09T18:25:30Z,247.04,247.06,247.02
1774,2023-06-09T18:25:40Z,247.04,247.04,247.01
1775,2023-06-09T18:25:50Z,247.05,247.07,247.04
1776,2023-06-09T18:26:00Z,247.05,247.06,247.03
1777,2023-06-09T18:26:10Z,246.892,246.91,246.87
1778,2023-06-09T18:26:20Z,246.795,246.81,246.78
1779,2023-06-09T18:26:30Z,246.8725,246.88,246.86
1780,2023-06-09T18:26:40Z,246.7287,246.73,246.7
1781,2023-06-09T18:26:50Z,246.785,246.8,246.76
1782,2023-06-09T18:27:00Z,246.7582,246.76,246.74
1783,2023-06-09T18:27:10Z,246.6503,246.66,246.65
1784,2023-06-09T18:27:20Z,246.63,246.64,246.62
1785,2023-06-09T18:27:30Z,246.9,246.91,246.87
1786,2023-06-09T18:27:40Z,246.815,246.83,246.8
1787,2023-06-09T18:27:50Z,246.7832,246.81,246.78
1788,2023-06-09T18:28:00Z,246.7385,246.75,246.73
1789,2023-06-09T18:28:10Z,246.725,246.74,246.71
1790,2023-06-09T18:28:20Z,246.83,246.85,246.83
1791,2023-06-09T18:28:30Z,246.8399,246.84,246.8
1792,2023-06-09T18:28:40Z,246.65,246.65,246.6
1793,2023-06-09T18:28:50Z,246.5991,246.62,246.6
1794,2023-06-09T18:29:00Z,246.5999,246.6,246.55
1795,2023-06-09T18:29:10Z,246.525,246.54,246.51
1796,2023-06-09T18:29:20Z,246.475,246.49,246.47
1797,2023-06-09T18:29:30Z,246.475,246.5,246.45
1798,2023-06-09T18:29:40Z,246.4375,246.46,246.44
1799,2023-06-09T18:29:50Z,246.45,246.47,246.45
1800,2023-06-09T18:30:00Z,246.63,246.63,246.61
1801,2023-06-09T18:30:10Z,246.69,246.72,246.69
1802,2023-06-09T18:30:20Z,246.7498,246.75,246.72
1803,2023-06-09T18:30:30Z,246.62,246.62,246.6
1804,2023-06-09T18:30:40Z,246.58,246.6,246.58
1805,2023-06-09T18:30:50Z,246.5785,246.59,246.57
1806,2023-06-09T18:31:00Z,246.5003,246.51,246.49
1807,2023-06-09T18:31:10Z,246.415,246.43,246.4
1808,2023-06-09T18:31:20Z,246.3601,246.38,246.36
