Symbol,Open,High,Low,Last,Ask,AskSize,Bid,BidSize,Volume,TradeTime
MSFT,332.29001,335.94,328.91,329.62,329.64,400,329.62,200,11833037,2023-05-31T15:37:46Z
MSFT,332.29001,335.94,328.91,329.63,329.65,100,329.62,100,11836897,2023-05-31T15:37:55Z
MSFT,332.29001,335.94,328.91,329.75,329.76,100,329.74,100,11841877,2023-05-31T15:38:06Z
MSFT,332.29001,335.94,328.91,329.81,329.83,100,329.81,100,11853115,2023-05-31T15:38:16Z
MSFT,332.29001,335.94,328.91,329.875,329.89,100,329.86,100,11865443,2023-05-31T15:38:26Z
MSFT,332.29001,335.94,328.91,329.73,329.73,100,329.72,200,11874764,2023-05-31T15:38:36Z
MSFT,332.29001,335.94,328.91,329.82,329.82,100,329.79,200,11879309,2023-05-31T15:38:46Z
MSFT,332.29001,335.94,328.91,329.715,329.73,200,329.7,100,11888621,2023-05-31T15:38:53Z
MSFT,332.29001,335.94,328.91,329.63,329.65,100,329.62,100,11896789,2023-05-31T15:39:06Z
MSFT,332.29001,335.94,328.91,329.6523,329.66,100,329.62,100,11900777,2023-05-31T15:39:16Z
MSFT,332.29001,335.94,328.91,329.6501,329.68,200,329.65,100,11905174,2023-05-31T15:39:26Z
MSFT,332.29001,335.94,328.91,329.6175,329.64,100,329.61,100,11911703,2023-05-31T15:39:36Z
MSFT,332.29001,335.94,328.91,329.58,329.58,100,329.55,100,11916114,2023-05-31T15:39:45Z
MSFT,332.29001,335.94,328.91,329.63,329.69,100,329.65,100,11918171,2023-05-31T15:39:52Z
MSFT,332.29001,335.94,328.91,329.62,329.65,100,329.62,100,11920474,2023-05-31T15:40:06Z
MSFT,332.29001,335.94,328.91,329.64,329.63,100,329.6,100,11922731,2023-05-31T15:40:11Z
MSFT,332.29001,335.94,328.91,329.605,329.63,100,329.59,100,11925115,2023-05-31T15:40:25Z
MSFT,332.29001,335.94,328.91,329.56,329.58,100,329.56,100,11927761,2023-05-31T15:40:36Z
MSFT,332.29001,335.94,328.91,329.595,329.62,100,329.58,100,11929438,2023-05-31T15:40:44Z
MSFT,332.29001,335.94,328.91,329.61,329.61,100,329.59,100,11934740,2023-05-31T15:40:55Z
MSFT,332.29001,335.94,328.91,329.627,329.63,200,329.6,200,11941043,2023-05-31T15:41:05Z
MSFT,332.29001,335.94,328.91,329.61,329.62,100,329.59,300,11945366,2023-05-31T15:41:16Z
MSFT,332.29001,335.94,328.91,329.7099,329.72,100,329.69,100,11953080,2023-05-31T15:41:25Z
MSFT,332.29001,335.94,328.91,329.69,329.69,100,329.68,100,11956466,2023-05-31T15:41:35Z
MSFT,332.29001,335.94,328.91,329.705,329.72,100,329.69,100,11976058,2023-05-31T15:41:46Z
MSFT,332.29001,335.94,328.91,329.7615,329.76,100,329.75,200,11981794,2023-05-31T15:41:55Z
MSFT,332.29001,335.94,328.91,329.755,329.77,100,329.76,100,11989937,2023-05-31T15:42:04Z
MSFT,332.29001,335.94,328.91,329.76,329.76,100,329.75,300,11995164,2023-05-31T15:42:16Z
MSFT,332.29001,335.94,328.91,329.7802,329.79,300,329.76,200,12001219,2023-05-31T15:42:23Z
MSFT,332.29001,335.94,328.91,329.75,329.77,100,329.75,200,12008311,2023-05-31T15:42:36Z
MSFT,332.29001,335.94,328.91,329.8828,329.89,400,329.87,2400,12015369,2023-05-31T15:42:46Z
MSFT,332.29001,335.94,328.91,329.93,329.96,100,329.94,400,12032665,2023-05-31T15:42:54Z
MSFT,332.29001,335.94,328.91,329.89,329.88,100,329.86,100,12040762,2023-05-31T15:43:06Z
MSFT,332.29001,335.94,328.91,329.95,329.94,100,329.92,100,12044504,2023-05-31T15:43:14Z
MSFT,332.29001,335.94,328.91,329.945,329.97,100,329.94,100,12055055,2023-05-31T15:43:25Z
MSFT,332.29001,335.94,328.91,329.95,329.98,200,329.95,200,12056526,2023-05-31T15:43:34Z
MSFT,332.29001,335.94,328.91,329.93,329.98,100,329.94,200,12060872,2023-05-31T15:43:43Z
MSFT,332.29001,335.94,328.91,330.17,330.19,100,330.16,100,12070568,2023-05-31T15:43:56Z
MSFT,332.29001,335.94,328.91,330.09,330.11,100,330.07,100,12078593,2023-05-31T15:44:06Z
MSFT,332.29001,335.94,328.91,330.12,330.14,100,330.12,100,12085939,2023-05-31T15:44:16Z
MSFT,332.29001,335.94,328.91,330.08,330.09,200,330.06,100,12097965,2023-05-31T15:44:26Z
MSFT,332.29001,335.94,328.91,329.9696,329.97,100,329.96,200,12104628,2023-05-31T15:44:35Z
MSFT,332.29001,335.94,328.91,330.0999,330.1,100,330.07,200,12112234,2023-05-31T15:44:45Z
MSFT,332.29001,335.94,328.91,329.97,329.98,100,329.96,100,12120371,2023-05-31T15:44:55Z
