Symbol,Open,High,Low,Last,Ask,AskSize,Bid,BidSize,Volume,TradeTime
TSLA,0,0,0,199.74,199.8,800,199.73,100,195064,2023-05-31T09:47:41Z
TSLA,0,0,0,199.74,199.8,800,199.73,100,195066,2023-05-31T09:47:41Z
TSLA,0,0,0,199.74,199.8,800,199.73,100,195092,2023-05-31T09:47:41Z
TSLA,0,0,0,199.74,199.8,800,199.72,100,195122,2023-05-31T09:47:41Z
TSLA,0,0,0,199.74,199.8,800,199.72,100,195125,2023-05-31T09:47:41Z
TSLA,0,0,0,199.74,199.8,800,199.72,100,195179,2023-05-31T09:47:41Z
TSLA,0,0,0,199.74,199.8,800,199.73,100,195187,2023-05-31T09:47:41Z
TSLA,0,0,0,199.74,199.8,800,199.74,100,195188,2023-05-31T09:47:41Z
TSLA,0,0,0,199.74,199.8,800,199.74,200,195190,2023-05-31T09:47:41Z
TSLA,0,0,0,199.8,199.8,100,199.75,100,195972,2023-05-31T09:49:07Z
TSLA,0,0,0,199.8,199.9,100,199.75,100,196294,2023-05-31T09:49:17Z
TSLA,0,0,0,199.8,199.96,100,199.84,100,196414,2023-05-31T09:49:17Z
TSLA,0,0,0,199.8,199.96,100,199.88,100,196460,2023-05-31T09:49:17Z
TSLA,0,0,0,199.8,199.93,100,199.76,100,196583,2023-05-31T09:49:17Z
TSLA,0,0,0,199.8,199.92,100,199.75,100,196698,2023-05-31T09:49:17Z
TSLA,0,0,0,199.8,199.91,100,199.75,100,196702,2023-05-31T09:49:17Z
TSLA,0,0,0,199.8,199.93,100,199.83,200,196730,2023-05-31T09:49:17Z
TSLA,0,0,0,199.8,199.92,100,199.83,200,196851,2023-05-31T09:49:17Z
TSLA,0,0,0,199.86,199.93,100,199.84,100,197034,2023-05-31T09:50:44Z
TSLA,0,0,0,199.83,199.83,100,199.74,100,197600,2023-05-31T09:50:50Z
TSLA,0,0,0,199.83,199.83,100,199.74,100,197676,2023-05-31T09:50:50Z
TSLA,0,0,0,199.83,199.83,100,199.75,100,197690,2023-05-31T09:50:50Z
TSLA,0,0,0,199.83,199.83,100,199.76,100,197758,2023-05-31T09:50:50Z
TSLA,0,0,0,199.83,199.83,100,199.75,100,197856,2023-05-31T09:50:50Z
TSLA,0,0,0,199.83,199.83,100,199.75,100,197856,2023-05-31T09:50:50Z
TSLA,0,0,0,199.83,199.83,100,199.75,100,197910,2023-05-31T09:50:50Z
TSLA,0,0,0,199.83,199.83,100,199.75,100,197915,2023-05-31T09:50:50Z
TSLA,0,0,0,199.83,199.83,100,199.75,100,198035,2023-05-31T09:50:50Z
TSLA,0,0,0,199.83,199.83,100,199.75,100,198035,2023-05-31T09:50:50Z
TSLA,0,0,0,199.83,199.9,100,199.75,100,198295,2023-05-31T09:52:30Z
TSLA,0,0,0,199.83,199.9,100,199.75,100,198296,2023-05-31T09:52:30Z
TSLA,0,0,0,199.83,199.9,100,199.75,100,198311,2023-05-31T09:52:30Z
TSLA,0,0,0,199.83,199.9,100,199.75,100,198463,2023-05-31T09:52:30Z
TSLA,0,0,0,199.83,199.9,200,199.75,100,198463,2023-05-31T09:52:30Z
TSLA,0,0,0,199.83,199.88,100,199.76,100,198464,2023-05-31T09:52:30Z
TSLA,0,0,0,199.83,199.9,200,199.77,100,198576,2023-05-31T09:52:30Z
TSLA,0,0,0,199.79,199.88,200,199.77,100,198779,2023-05-31T09:53:38Z
TSLA,0,0,0,199.79,199.84,200,199.77,500,198793,2023-05-31T09:53:38Z
TSLA,0,0,0,199.79,199.85,100,199.77,500,198814,2023-05-31T09:53:38Z
TSLA,0,0,0,199.79,199.85,200,199.78,100,198925,2023-05-31T09:54:07Z
TSLA,0,0,0,199.79,199.85,100,199.78,100,199043,2023-05-31T09:54:07Z
TSLA,0,0,0,199.79,199.85,100,199.78,100,199048,2023-05-31T09:54:07Z
TSLA,0,0,0,199.77,199.82,100,199.7,1100,199759,2023-05-31T09:54:37Z
TSLA,0,0,0,199.77,199.82,100,199.7,1200,199885,2023-05-31T09:54:37Z
TSLA,0,0,0,199.82,199.89,100,199.72,100,201185,2023-05-31T09:55:05Z
TSLA,0,0,0,199.82,199.89,100,199.75,200,201185,2023-05-31T09:55:05Z
TSLA,0,0,0,199.82,199.88,100,199.75,200,201193,2023-05-31T09:55:05Z
TSLA,0,0,0,199.82,199.86,300,199.75,200,201194,2023-05-31T09:55:05Z
TSLA,0,0,0,199.81,199.85,100,199.72,100,201991,2023-05-31T09:55:41Z
TSLA,0,0,0,199.81,199.85,100,199.72,100,201991,2023-05-31T09:55:41Z
TSLA,0,0,0,199.81,199.85,100,199.75,100,201992,2023-05-31T09:55:41Z
TSLA,0,0,0,199.76,199.84,100,199.75,100,202569,2023-05-31T09:56:15Z
TSLA,0,0,0,199.88,199.9,100,199.88,700,204389,2023-05-31T09:56:21Z
TSLA,0,0,0,199.88,199.9,100,199.75,100,204540,2023-05-31T09:56:27Z
TSLA,0,0,0,199.88,199.9,100,199.75,100,204540,2023-05-31T09:56:27Z
TSLA,0,0,0,199.88,199.88,100,199.78,400,204551,2023-05-31T09:56:27Z
TSLA,0,0,0,199.88,199.88,100,199.78,400,204576,2023-05-31T09:56:27Z
TSLA,0,0,0,199.88,199.88,100,199.78,100,204577,2023-05-31T09:56:27Z
TSLA,0,0,0,199.88,199.88,100,199.75,100,204681,2023-05-31T09:56:27Z
TSLA,0,0,0,199.88,199.88,100,199.74,100,204748,2023-05-31T09:56:27Z
TSLA,0,0,0,199.88,199.88,100,199.73,100,204751,2023-05-31T09:56:27Z
TSLA,0,0,0,199.88,199.88,100,199.8,300,204751,2023-05-31T09:56:27Z
TSLA,0,0,0,199.88,199.87,100,199.8,300,204761,2023-05-31T09:56:27Z
TSLA,0,0,0,199.81,199.88,100,199.8,200,204943,2023-05-31T09:58:16Z
TSLA,0,0,0,199.8,199.88,300,199.77,100,205111,2023-05-31T09:58:18Z
TSLA,0,0,0,199.8,199.86,200,199.77,100,205112,2023-05-31T09:58:18Z
TSLA,0,0,0,199.8,199.86,200,199.8,100,205117,2023-05-31T09:58:18Z
TSLA,0,0,0,199.86,199.86,100,199.73,200,206080,2023-05-31T09:58:55Z
TSLA,0,0,0,199.86,199.86,100,199.74,200,206084,2023-05-31T09:58:55Z
TSLA,0,0,0,199.86,199.88,400,199.75,200,206098,2023-05-31T09:58:55Z
TSLA,0,0,0,199.85,199.88,400,199.8,100,206262,2023-05-31T09:59:19Z
TSLA,0,0,0,199.85,199.88,400,199.8,100,206262,2023-05-31T09:59:19Z
TSLA,0,0,0,199.85,199.88,400,199.8,100,206272,2023-05-31T09:59:19Z
TSLA,0,0,0,199.85,199.85,100,199.8,100,206472,2023-05-31T09:59:55Z
TSLA,0,0,0,199.85,199.88,100,199.8,100,206702,2023-05-31T09:59:58Z
TSLA,0,0,0,199.85,199.9,1200,199.81,100,207286,2023-05-31T10:00:16Z
TSLA,0,0,0,199.85,199.9,1200,199.81,100,207286,2023-05-31T10:00:16Z
TSLA,0,0,0,199.85,199.9,1200,199.84,200,207286,2023-05-31T10:00:16Z
TSLA,0,0,0,199.85,199.9,1200,199.84,200,207292,2023-05-31T10:00:16Z
TSLA,0,0,0,199.85,199.9,1200,199.84,200,207562,2023-05-31T10:00:55Z
TSLA,0,0,0,199.85,199.9,1200,199.84,200,207570,2023-05-31T10:00:55Z
TSLA,0,0,0,199.85,199.9,1200,199.84,200,207608,2023-05-31T10:00:55Z
TSLA,0,0,0,199.85,199.9,1200,199.84,200,207629,2023-05-31T10:00:55Z
TSLA,0,0,0,199.85,199.9,1200,199.84,200,207658,2023-05-31T10:00:55Z
TSLA,0,0,0,199.85,199.9,1200,199.87,300,207794,2023-05-31T10:00:55Z
TSLA,0,0,0,199.85,199.9,1200,199.87,300,207836,2023-05-31T10:00:55Z
TSLA,0,0,0,199.87,199.9,1200,199.87,100,208223,2023-05-31T10:01:57Z
TSLA,0,0,0,199.87,199.87,200,199.79,100,208513,2023-05-31T10:02:07Z
TSLA,0,0,0,199.87,199.87,200,199.85,100,208554,2023-05-31T10:02:07Z
TSLA,0,0,0,199.87,199.87,200,199.85,100,208574,2023-05-31T10:02:07Z
TSLA,0,0,0,199.87,199.87,200,199.85,200,208629,2023-05-31T10:02:07Z
TSLA,0,0,0,199.87,199.87,200,199.84,100,208779,2023-05-31T10:02:07Z
TSLA,0,0,0,199.87,199.87,200,199.84,100,208779,2023-05-31T10:02:07Z
TSLA,0,0,0,199.87,199.87,200,199.8,100,208871,2023-05-31T10:02:07Z
TSLA,0,0,0,199.87,199.87,200,199.79,200,208962,2023-05-31T10:02:07Z
TSLA,0,0,0,199.87,199.87,200,199.8,100,208964,2023-05-31T10:02:07Z
TSLA,0,0,0,199.87,199.87,200,199.8,100,208976,2023-05-31T10:02:07Z
TSLA,0,0,0,199.87,199.87,200,199.8,100,208976,2023-05-31T10:02:07Z
TSLA,0,0,0,199.87,199.87,100,199.8,100,209075,2023-05-31T10:02:07Z
TSLA,0,0,0,199.87,199.87,100,199.81,100,209125,2023-05-31T10:02:07Z
TSLA,0,0,0,199.87,199.87,100,199.81,100,209125,2023-05-31T10:02:07Z
TSLA,0,0,0,199.87,199.87,100,199.81,100,209125,2023-05-31T10:02:07Z
TSLA,0,0,0,199.87,199.9,1200,199.81,100,209306,2023-05-31T10:02:07Z
TSLA,0,0,0,199.87,199.9,1200,199.81,100,209306,2023-05-31T10:02:07Z
TSLA,0,0,0,199.87,199.9,1200,199.81,100,209306,2023-05-31T10:02:07Z
TSLA,0,0,0,199.87,199.9,1200,199.81,100,209306,2023-05-31T10:02:07Z
TSLA,0,0,0,199.87,199.9,1200,199.82,100,209308,2023-05-31T10:02:07Z
TSLA,0,0,0,199.87,199.9,1200,199.81,100,209625,2023-05-31T10:02:07Z
TSLA,0,0,0,199.87,199.9,1200,199.81,100,209648,2023-05-31T10:02:07Z
TSLA,0,0,0,199.87,199.9,1200,199.84,100,209648,2023-05-31T10:02:07Z
TSLA,0,0,0,199.87,199.9,1200,199.84,100,209649,2023-05-31T10:02:07Z
TSLA,0,0,0,199.87,199.86,100,199.81,100,209704,2023-05-31T10:02:07Z
