,_id_x,CurTime,GetTime_x,Symbol,TradeTime,Last,Ask,AskSize,Bid,BidSize,Volume,VWAP,Open,High,Low,PreviousClose,PreviousVolume,NetChange,NetChangePct,_id_y,GetTime_y,EarliestTime,LatestTime,Side,Price,TotalSize,BiggestSize,SmallestSize,NumParticipants,TotalOrderCount,Dif
32832,6480bc0e323df6bf8bfa7036,2023-06-07T17:19:10Z,2023-06-07T17:19:09Z,TSLA,2023-06-07T17:19:09Z,224.49,224.53,2600.0,224.5,100.0,129492865.0,227.239573153168,228.0,230.82961,223.2,221.31,146911576.0,3.18,0.0144,6480bc0e323df6bf8bfa7030,2023-06-07T17:19:09Z,2023-06-07T17:19:09Z,2023-06-07T17:19:09Z,Bid,224.5,215.0,115.0,100.0,2.0,5.0,0.009999999999990905
32939,6480bc36323df6bf8bfa734e,2023-06-07T17:19:50Z,2023-06-07T17:19:49Z,TSLA,2023-06-07T17:19:49Z,224.4,224.39,100.0,224.36,100.0,129653605.0,227.235938522981,228.0,230.82961,223.2,221.31,146911576.0,3.09,0.014,6480bc36323df6bf8bfa73b9,2023-06-07T17:19:50Z,2023-06-07T17:19:49Z,2023-06-07T17:19:49Z,Ask,224.39,-258.0,158.0,100.0,2.0,3.0,0.010000000000019327
33137,6480bc86323df6bf8bfa79c4,2023-06-07T17:21:10Z,2023-06-07T17:21:09Z,TSLA,2023-06-07T17:21:09Z,224.285,224.31,100.0,224.26,300.0,130014403.0,227.227180319816,228.0,230.82961,223.2,221.31,146911576.0,2.975,0.0134,6480bc86323df6bf8bfa7a3a,2023-06-07T17:21:09Z,2023-06-07T17:21:09Z,2023-06-07T17:21:09Z,Ask,224.26,-196.0,196.0,196.0,1.0,1.0,0.025000000000005684
33162,6480bc90323df6bf8bfa7a93,2023-06-07T17:21:20Z,2023-06-07T17:21:19Z,TSLA,2023-06-07T17:21:19Z,224.34,224.35,100.0,224.32,200.0,130065528.0,227.225954504338,228.0,230.82961,223.2,221.31,146911576.0,3.03,0.0137,6480bc90323df6bf8bfa7b04,2023-06-07T17:21:20Z,2023-06-07T17:21:19Z,2023-06-07T17:21:19Z,Ask,224.33,-148.0,148.0,148.0,1.0,2.0,0.009999999999990905
33175,6480bc9a323df6bf8bfa7b62,2023-06-07T17:21:30Z,2023-06-07T17:21:29Z,TSLA,2023-06-07T17:21:29Z,224.15,224.16,100.0,224.14,200.0,130099539.0,227.225222411001,228.0,230.82961,223.2,221.31,146911576.0,2.84,0.0128,6480bc9a323df6bf8bfa7b5c,2023-06-07T17:21:29Z,2023-06-07T17:21:28Z,2023-06-07T17:21:28Z,Bid,224.2,1.0,1.0,1.0,1.0,1.0,0.04999999999998295
33370,6480bcea323df6bf8bfa81d4,2023-06-07T17:22:50Z,2023-06-07T17:22:48Z,TSLA,2023-06-07T17:22:48Z,224.415,224.43,900.0,224.4,100.0,130431284.0,227.217157608222,228.0,230.82961,223.2,221.31,146911576.0,3.105,0.014,6480bcea323df6bf8bfa81cd,2023-06-07T17:22:49Z,2023-06-07T17:22:49Z,2023-06-07T17:22:49Z,Bid,224.55,225.0,125.0,100.0,2.0,3.0,0.13500000000001933
33371,6480bcea323df6bf8bfa81d4,2023-06-07T17:22:50Z,2023-06-07T17:22:48Z,TSLA,2023-06-07T17:22:48Z,224.415,224.43,900.0,224.4,100.0,130431284.0,227.217157608222,228.0,230.82961,223.2,221.31,146911576.0,3.105,0.014,6480bcea323df6bf8bfa81e0,2023-06-07T17:22:49Z,2023-06-07T17:22:49Z,2023-06-07T17:22:49Z,Bid,224.54,300.0,300.0,300.0,1.0,1.0,0.125
33372,6480bcea323df6bf8bfa81d4,2023-06-07T17:22:50Z,2023-06-07T17:22:48Z,TSLA,2023-06-07T17:22:48Z,224.415,224.43,900.0,224.4,100.0,130431284.0,227.217157608222,228.0,230.82961,223.2,221.31,146911576.0,3.105,0.014,6480bcea323df6bf8bfa81e9,2023-06-07T17:22:49Z,2023-06-07T17:22:49Z,2023-06-07T17:22:49Z,Bid,224.52,400.0,300.0,100.0,2.0,2.0,0.10500000000001819
33373,6480bcea323df6bf8bfa81d4,2023-06-07T17:22:50Z,2023-06-07T17:22:48Z,TSLA,2023-06-07T17:22:48Z,224.415,224.43,900.0,224.4,100.0,130431284.0,227.217157608222,228.0,230.82961,223.2,221.31,146911576.0,3.105,0.014,6480bcea323df6bf8bfa81f3,2023-06-07T17:22:49Z,2023-06-07T17:22:49Z,2023-06-07T17:22:49Z,Bid,224.49,100.0,100.0,100.0,1.0,1.0,0.07500000000001705
33596,6480bd44323df6bf8bfa8907,2023-06-07T17:24:20Z,2023-06-07T17:24:19Z,TSLA,2023-06-07T17:24:19Z,224.6749,224.68,200.0,224.64,100.0,130831487.0,227.208664508679,228.0,230.82961,223.2,221.31,146911576.0,3.3649,0.0152,6480bd44323df6bf8bfa8970,2023-06-07T17:24:19Z,2023-06-07T17:24:19Z,2023-06-07T17:24:19Z,Ask,224.66,-150.0,100.0,50.0,2.0,2.0,0.01490000000001146
33732,6480bd80323df6bf8bfa8df9,2023-06-07T17:25:20Z,2023-06-07T17:25:19Z,TSLA,2023-06-07T17:25:19Z,224.5501,224.59,100.0,224.55,300.0,130992868.0,227.205199586865,228.0,230.82961,223.2,221.31,146911576.0,3.2401,0.0146,6480bd80323df6bf8bfa8df2,2023-06-07T17:25:19Z,2023-06-07T17:25:18Z,2023-06-07T17:25:18Z,Bid,224.57,19.0,19.0,19.0,1.0,1.0,0.019900000000006912
33940,6480bdd0323df6bf8bfa945f,2023-06-07T17:26:40Z,2023-06-07T17:26:39Z,TSLA,2023-06-07T17:26:39Z,224.6,224.6,100.0,224.58,200.0,131186405.0,227.201099740896,228.0,230.82961,223.2,221.31,146911576.0,3.29,0.0149,6480bdd0323df6bf8bfa94cd,2023-06-07T17:26:40Z,2023-06-07T17:26:40Z,2023-06-07T17:26:40Z,Ask,224.59,-1.0,1.0,1.0,1.0,1.0,0.009999999999990905
34108,6480be16323df6bf8bfa99f7,2023-06-07T17:27:50Z,2023-06-07T17:27:49Z,TSLA,2023-06-07T17:27:49Z,225.0099,225.01,500.0,224.98,100.0,131615273.0,227.193195012067,228.0,230.82961,223.2,221.31,146911576.0,3.6999,0.0167,6480be16323df6bf8bfa9a6d,2023-06-07T17:27:50Z,2023-06-07T17:27:50Z,2023-06-07T17:27:50Z,Ask,225.0,-205.0,105.0,100.0,2.0,5.0,0.009899999999987585
34173,6480be34323df6bf8bfa9c58,2023-06-07T17:28:20Z,2023-06-07T17:28:19Z,TSLA,2023-06-07T17:28:19Z,224.9999,224.99,100.0,224.97,200.0,131710211.0,227.191421692414,228.0,230.82961,223.2,221.31,146911576.0,3.6899,0.0167,6480be34323df6bf8bfa9ccf,2023-06-07T17:28:20Z,2023-06-07T17:28:20Z,2023-06-07T17:28:20Z,Ask,224.97,-100.0,100.0,100.0,1.0,1.0,0.029899999999997817
34174,6480be34323df6bf8bfa9c58,2023-06-07T17:28:20Z,2023-06-07T17:28:19Z,TSLA,2023-06-07T17:28:19Z,224.9999,224.99,100.0,224.97,200.0,131710211.0,227.191421692414,228.0,230.82961,223.2,221.31,146911576.0,3.6899,0.0167,6480be34323df6bf8bfa9cd6,2023-06-07T17:28:20Z,2023-06-07T17:28:20Z,2023-06-07T17:28:20Z,Ask,224.99,-300.0,300.0,300.0,1.0,1.0,0.009899999999987585
34393,6480be98323df6bf8bfaa437,2023-06-07T17:30:00Z,2023-06-07T17:30:00Z,TSLA,2023-06-07T17:29:59Z,224.791,224.84,100.0,224.79,300.0,132068722.0,227.185659184237,228.0,230.82961,223.2,221.31,146911576.0,3.481,0.0157,6480be98323df6bf8bfaa430,2023-06-07T17:29:59Z,2023-06-07T17:29:58Z,2023-06-07T17:29:58Z,Bid,224.8,50.0,50.0,50.0,1.0,1.0,0.009000000000014552
34473,6480beb6323df6bf8bfaa692,2023-06-07T17:30:30Z,2023-06-07T17:30:29Z,TSLA,2023-06-07T17:30:29Z,225.0053,225.03,200.0,225.0,200.0,132185071.0,227.183457807365,228.0,230.82961,223.2,221.31,146911576.0,3.6953,0.0167,6480beb6323df6bf8bfaa704,2023-06-07T17:30:29Z,2023-06-07T17:30:29Z,2023-06-07T17:30:29Z,Ask,224.98,-150.0,100.0,50.0,2.0,2.0,0.025300000000015643
34474,6480beb6323df6bf8bfaa692,2023-06-07T17:30:30Z,2023-06-07T17:30:29Z,TSLA,2023-06-07T17:30:29Z,225.0053,225.03,200.0,225.0,200.0,132185071.0,227.183457807365,228.0,230.82961,223.2,221.31,146911576.0,3.6953,0.0167,6480beb6323df6bf8bfaa70a,2023-06-07T17:30:29Z,2023-06-07T17:30:29Z,2023-06-07T17:30:29Z,Ask,224.99,-300.0,300.0,300.0,1.0,1.0,0.015299999999996317
34523,6480beca323df6bf8bfaa821,2023-06-07T17:30:50Z,2023-06-07T17:30:49Z,TSLA,2023-06-07T17:30:48Z,224.7019,224.73,100.0,224.7,400.0,132256974.0,227.182093544205,228.0,230.82961,223.2,221.31,146911576.0,3.3919,0.0153,6480beca323df6bf8bfaa891,2023-06-07T17:30:50Z,2023-06-07T17:30:50Z,2023-06-07T17:30:50Z,Ask,224.69,-74.0,74.0,74.0,1.0,4.0,0.011899999999997135
34550,6480bed4323df6bf8bfaa8f0,2023-06-07T17:31:00Z,2023-06-07T17:30:59Z,TSLA,2023-06-07T17:30:58Z,224.7,224.72,3100.0,224.69,300.0,132301869.0,227.181167336919,228.0,230.82961,223.2,221.31,146911576.0,3.39,0.0153,6480bed4323df6bf8bfaa96a,2023-06-07T17:31:00Z,2023-06-07T17:30:59Z,2023-06-07T17:31:00Z,Ask,224.61,-206.0,106.0,100.0,2.0,3.0,0.08999999999997499
34551,6480bed4323df6bf8bfaa8f0,2023-06-07T17:31:00Z,2023-06-07T17:30:59Z,TSLA,2023-06-07T17:30:58Z,224.7,224.72,3100.0,224.69,300.0,132301869.0,227.181167336919,228.0,230.82961,223.2,221.31,146911576.0,3.39,0.0153,6480bed4323df6bf8bfaa973,2023-06-07T17:31:00Z,2023-06-07T17:31:00Z,2023-06-07T17:31:00Z,Ask,224.63,-100.0,100.0,100.0,1.0,1.0,0.06999999999999318
34552,6480bed4323df6bf8bfaa8f0,2023-06-07T17:31:00Z,2023-06-07T17:30:59Z,TSLA,2023-06-07T17:30:58Z,224.7,224.72,3100.0,224.69,300.0,132301869.0,227.181167336919,228.0,230.82961,223.2,221.31,146911576.0,3.39,0.0153,6480bed4323df6bf8bfaa97e,2023-06-07T17:31:00Z,2023-06-07T17:30:59Z,2023-06-07T17:30:59Z,Ask,224.69,-200.0,200.0,200.0,1.0,1.0,0.009999999999990905
34591,6480bee8323df6bf8bfaaa8d,2023-06-07T17:31:20Z,2023-06-07T17:31:19Z,TSLA,2023-06-07T17:31:18Z,224.7098,224.71,100.0,224.69,300.0,132379445.0,227.179496067409,228.0,230.82961,223.2,221.31,146911576.0,3.3998,0.0154,6480bee8323df6bf8bfaaa87,2023-06-07T17:31:19Z,2023-06-07T17:31:19Z,2023-06-07T17:31:19Z,Bid,224.74,298.0,198.0,100.0,2.0,5.0,0.030200000000007776
34726,6480bf1a323df6bf8bfaae74,2023-06-07T17:32:10Z,2023-06-07T17:32:09Z,TSLA,2023-06-07T17:32:08Z,224.3675,224.38,200.0,224.35,900.0,132601599.0,227.17458822974,228.0,230.82961,223.2,221.31,146911576.0,3.0575,0.0138,6480bf1a323df6bf8bfaaef3,2023-06-07T17:32:10Z,2023-06-07T17:32:10Z,2023-06-07T17:32:10Z,Ask,224.29,-282.0,182.0,100.0,2.0,6.0,0.07750000000001478
34727,6480bf1a323df6bf8bfaae74,2023-06-07T17:32:10Z,2023-06-07T17:32:09Z,TSLA,2023-06-07T17:32:08Z,224.3675,224.38,200.0,224.35,900.0,132601599.0,227.17458822974,228.0,230.82961,223.2,221.31,146911576.0,3.0575,0.0138,6480bf1a323df6bf8bfaaefa,2023-06-07T17:32:10Z,2023-06-07T17:32:10Z,2023-06-07T17:32:10Z,Ask,224.31,-700.0,300.0,100.0,3.0,3.0,0.05750000000000455
34728,6480bf1a323df6bf8bfaae74,2023-06-07T17:32:10Z,2023-06-07T17:32:09Z,TSLA,2023-06-07T17:32:08Z,224.3675,224.38,200.0,224.35,900.0,132601599.0,227.17458822974,228.0,230.82961,223.2,221.31,146911576.0,3.0575,0.0138,6480bf1a323df6bf8bfaaf02,2023-06-07T17:32:10Z,2023-06-07T17:32:10Z,2023-06-07T17:32:10Z,Ask,224.36,-200.0,100.0,100.0,2.0,2.0,0.007499999999993179
34810,6480bf42323df6bf8bfab1a6,2023-06-07T17:32:50Z,2023-06-07T17:32:50Z,TSLA,2023-06-07T17:32:49Z,224.25,224.26,100.0,224.25,200.0,132838672.0,227.168946361291,228.0,230.82961,223.2,221.31,146911576.0,2.94,0.0133,6480bf42323df6bf8bfab19f,2023-06-07T17:32:49Z,2023-06-07T17:32:47Z,2023-06-07T17:32:49Z,Bid,224.26,200.0,100.0,100.0,2.0,2.0,0.009999999999990905
34896,6480bf60323df6bf8bfab404,2023-06-07T17:33:20Z,2023-06-07T17:33:19Z,TSLA,2023-06-07T17:33:18Z,224.44,224.45,200.0,224.43,100.0,132956106.0,227.16632855407,228.0,230.82961,223.2,221.31,146911576.0,3.13,0.0141,6480bf60323df6bf8bfab489,2023-06-07T17:33:19Z,2023-06-07T17:33:19Z,2023-06-07T17:33:19Z,Ask,224.43,-172.0,172.0,172.0,1.0,3.0,0.009999999999990905
34934,6480bf74323df6bf8bfab5a0,2023-06-07T17:33:40Z,2023-06-07T17:33:39Z,TSLA,2023-06-07T17:33:38Z,224.4191,224.42,100.0,224.4,100.0,133037298.0,227.164539551037,228.0,230.82961,223.2,221.31,146911576.0,3.1091,0.014,6480bf74323df6bf8bfab59a,2023-06-07T17:33:39Z,2023-06-07T17:33:39Z,2023-06-07T17:33:39Z,Bid,224.43,100.0,100.0,100.0,1.0,1.0,0.010900000000020782
34975,6480bf7e323df6bf8bfab66c,2023-06-07T17:33:50Z,2023-06-07T17:33:49Z,TSLA,2023-06-07T17:33:48Z,224.398,224.41,200.0,224.38,100.0,133054439.0,227.16417859604,228.0,230.82961,223.2,221.31,146911576.0,3.088,0.014,6480bf7e323df6bf8bfab6e3,2023-06-07T17:33:50Z,2023-06-07T17:33:49Z,2023-06-07T17:33:50Z,Ask,224.38,-200.0,100.0,100.0,2.0,3.0,0.018000000000000682
34976,6480bf7e323df6bf8bfab66c,2023-06-07T17:33:50Z,2023-06-07T17:33:49Z,TSLA,2023-06-07T17:33:48Z,224.398,224.41,200.0,224.38,100.0,133054439.0,227.16417859604,228.0,230.82961,223.2,221.31,146911576.0,3.088,0.014,6480bf7e323df6bf8bfab6ea,2023-06-07T17:33:50Z,2023-06-07T17:33:50Z,2023-06-07T17:33:50Z,Ask,224.39,-500.0,400.0,100.0,2.0,2.0,0.008000000000009777
35026,6480bf92323df6bf8bfab7fd,2023-06-07T17:34:10Z,2023-06-07T17:34:09Z,TSLA,2023-06-07T17:34:08Z,224.5797,224.58,100.0,224.55,100.0,133117088.0,227.162831289129,228.0,230.82961,223.2,221.31,146911576.0,3.2697,0.0148,6480bf92323df6bf8bfab87b,2023-06-07T17:34:10Z,2023-06-07T17:34:09Z,2023-06-07T17:34:09Z,Ask,224.57,-150.0,150.0,150.0,1.0,2.0,0.009700000000009368
35062,6480bfa6323df6bf8bfab992,2023-06-07T17:34:30Z,2023-06-07T17:34:29Z,TSLA,2023-06-07T17:34:29Z,224.58,224.65,100.0,224.63,100.0,133181793.0,227.161526308947,228.0,230.82961,223.2,221.31,146911576.0,3.27,0.0148,6480bfa6323df6bf8bfab989,2023-06-07T17:34:29Z,2023-06-07T17:34:29Z,2023-06-07T17:34:29Z,Bid,224.63,173.0,100.0,73.0,2.0,3.0,0.04999999999998295
35063,6480bfa6323df6bf8bfab992,2023-06-07T17:34:30Z,2023-06-07T17:34:29Z,TSLA,2023-06-07T17:34:29Z,224.58,224.65,100.0,224.63,100.0,133181793.0,227.161526308947,228.0,230.82961,223.2,221.31,146911576.0,3.27,0.0148,6480bfa6323df6bf8bfab99c,2023-06-07T17:34:29Z,2023-06-07T17:34:29Z,2023-06-07T17:34:29Z,Bid,224.61,100.0,100.0,100.0,1.0,1.0,0.030000000000001137
35064,6480bfa6323df6bf8bfab992,2023-06-07T17:34:30Z,2023-06-07T17:34:29Z,TSLA,2023-06-07T17:34:29Z,224.58,224.65,100.0,224.63,100.0,133181793.0,227.161526308947,228.0,230.82961,223.2,221.31,146911576.0,3.27,0.0148,6480bfa6323df6bf8bfab9a6,2023-06-07T17:34:29Z,2023-06-07T17:34:29Z,2023-06-07T17:34:29Z,Bid,224.6,100.0,100.0,100.0,1.0,1.0,0.01999999999998181
35270,6480bff6323df6bf8bfabfd8,2023-06-07T17:35:50Z,2023-06-07T17:35:49Z,TSLA,2023-06-07T17:35:49Z,224.415,224.44,100.0,224.4,100.0,133448812.0,227.155858904885,228.0,230.82961,223.2,221.31,146911576.0,3.105,0.014,6480bff6323df6bf8bfac057,2023-06-07T17:35:50Z,2023-06-07T17:35:50Z,2023-06-07T17:35:50Z,Ask,224.4,-163.0,100.0,63.0,2.0,3.0,0.014999999999986358
35292,6480c000323df6bf8bfac0a8,2023-06-07T17:36:00Z,2023-06-07T17:35:59Z,TSLA,2023-06-07T17:35:59Z,224.2281,224.23,100.0,224.2,300.0,133502915.0,227.154555189427,228.0,230.82961,223.2,221.31,146911576.0,2.9181,0.0132,6480c000323df6bf8bfac103,2023-06-07T17:35:59Z,2023-06-07T17:35:59Z,2023-06-07T17:35:59Z,Ask,224.22,-200.0,200.0,200.0,1.0,1.0,0.008100000000013097
35318,6480c00a323df6bf8bfac171,2023-06-07T17:36:10Z,2023-06-07T17:36:09Z,TSLA,2023-06-07T17:36:09Z,224.31,224.33,100.0,224.3,100.0,133551990.0,227.153352719101,228.0,230.82961,223.2,221.31,146911576.0,3.0,0.0136,6480c00a323df6bf8bfac1db,2023-06-07T17:36:09Z,2023-06-07T17:36:09Z,2023-06-07T17:36:09Z,Ask,224.29,-117.0,100.0,17.0,2.0,2.0,0.020000000000010232
