"_id",buy_and_hold_gain,buy_and_hold_perf,duration,end_date,long,macd_min_len,macd_threshold,model_gain,model_perf,model_run_date,model_score,predict_action,predict_date,predict_macd_accum,predict_macd_len,predict_vol,run_id,short,signal,start_date,symbol
63946035be0915624e520610,1818.4193755079336,1.1994502271771712,41.271232876712325,2022-11-10,26,5,0.2,8237.193877456222,1.2441683377411554,2022-12-10-05-29-46,1.037282172741111,0.0,2022-11-28,7.552033470410945,11,0.0,32203,12,9,1981-08-13,AAPL
639460d3be0915624e520662,1818.4195432512315,1.1994502298581038,41.271232876712325,2022-11-10,26,5,0.2,9118.194557948214,1.2472353237302054,2022-12-10-05-32-17,1.0398391635455808,0.8448695540428162,2022-11-28,7.5520334705416845,11,0.0,32204,12,9,1981-08-13,AAPL
63946160be0915624e5206aa,1818.4198787379203,1.1994502352199699,41.271232876712325,2022-11-10,26,5,0.2,1566.680070961175,1.1951274470273554,2022-12-10-05-34-56,0.9963960253908978,0.1346573382616043,2022-11-28,7.552033463849507,11,0.0,32205,12,9,1981-08-13,AAPL
639461f4be0915624e5206f9,1818.4193755079336,1.1994502271771712,41.271232876712325,2022-11-10,26,5,0.2,1706.8006293239996,1.19761060922936,2022-12-10-05-37-17,0.9984662823799361,0.282654345035553,2022-11-28,7.552033470410957,11,0.0,32206,12,9,1981-08-13,AAPL
63946295be0915624e52074d,1818.4192077646667,1.199450224496239,41.271232876712325,2022-11-10,26,5,0.2,10950.496583816423,1.2527813753009631,2022-12-10-05-39-48,1.0444629962257272,0.5202775001525879,2022-11-28,7.552033463847008,11,0.4270157217979431,32207,12,9,1981-08-13,AAPL
63946332be0915624e52079e,1818.4198787379203,1.1994502352199699,41.271232876712325,2022-11-10,26,5,0.2,2595.239031702201,1.2098327993952689,2022-12-10-05-42-29,1.0086561024963199,0.0,2022-11-28,7.552033463890932,11,1.0,32208,12,9,1981-08-13,AAPL
639463c7be0915624e5207eb,1818.4197109945603,1.1994502325390368,41.271232876712325,2022-11-10,26,5,0.2,1734.5184635439107,1.198078157752037,2022-12-10-05-45-03,0.9988560802692952,0.0,2022-11-28,7.552033470410059,11,0.0,32209,12,9,1981-08-13,AAPL
63946455be0915624e520836,1463.1057955128324,1.1917183945990824,41.553424657534244,2022-11-28,26,0,0.5,14286.354910659089,1.2588960408653456,2022-12-10-05-47-29,1.0563704030840801,0.0,2022-12-01,-0.6505849502327874,3,0.5829946994781494,33100,12,9,1981-05-20,AAPL
639464efbe0915624e520886,1463.1057955128324,1.1917183945990824,41.553424657534244,2022-11-28,26,0,0.5,4955.97181434543,1.2272266349057805,2022-12-10-05-49-55,1.0297958313538023,0.20832937955856323,2022-12-01,-0.6505849502830194,3,0.0,33101,12,9,1981-05-20,AAPL
63946582be0915624e5208d4,1463.1052425627545,1.1917183837603849,41.553424657534244,2022-11-28,26,0,0.5,466.05484729460215,1.1593565453426689,2022-12-10-05-52-20,0.9728443910417824,0.6157697439193726,2022-12-01,-0.6505849513160489,3,0.0,33102,12,9,1981-05-20,AAPL
63946611be0915624e52091e,1463.1051319727892,1.191718381592646,41.553424657534244,2022-11-28,26,0,0.5,475.85555836079476,1.159937326629084,2022-12-10-05-54-59,0.9733317405735666,0.023516349494457245,2022-12-01,-0.6505849513093696,3,0.0,33103,12,9,1981-05-20,AAPL
639466a3be0915624e52096a,1463.1049107929084,1.1917183772571684,41.553424657534244,2022-11-28,26,0,0.5,1634.1561715335665,1.1948935349834984,2022-12-10-05-57-16,1.0026643524065122,0.452908992767334,2022-12-01,-0.650584950282571,3,0.31341612339019775,33104,12,9,1981-05-20,AAPL
6394673cbe0915624e5209bc,1463.1052425627545,1.1917183837603849,41.553424657534244,2022-11-28,26,0,0.5,1749.432359352867,1.196855263120281,2022-12-10-05-59-45,1.0043104809239303,0.24998600780963898,2022-12-01,-0.650584950282571,3,0.0,33105,12,9,1981-05-20,AAPL
639467cebe0915624e520a07,1463.1052425627545,1.1917183837603849,41.553424657534244,2022-11-28,26,0,0.5,1014.0511396278715,1.181250617085218,2022-12-10-06-02-19,0.9912162413387158,0.0,2022-12-01,-0.6505849502629392,3,0.0,33106,12,9,1981-05-20,AAPL
6394685cbe0915624e520a51,1463.1052425627545,1.1917183837603849,41.553424657534244,2022-11-28,26,0,0.5,4213.512988838879,1.2224427649850438,2022-12-10-06-04-46,1.0257815786374884,1.7352256774902344,2022-12-01,-0.6505849513408198,3,0.34394755959510803,33107,12,9,1981-05-20,AAPL
639468dabe0915624e520a92,1463.1045790232129,1.1917183707539536,41.553424657534244,2022-11-28,26,0,0.5,725.6236679943639,1.171774869961195,2022-12-10-06-06-54,0.9832649212412987,0.5353525280952454,2022-12-01,-0.6505849513097209,3,1.0,33108,12,9,1981-05-20,AAPL
6394696ebe0915624e520ae0,1463.1050213828405,1.191718379424907,41.553424657534244,2022-11-28,26,0,0.5,493.61071032355375,1.1609603590548367,2022-12-10-06-09-14,0.9741901938401644,0.0,2022-12-01,-0.6505849502830072,3,0.23038630187511444,33109,12,9,1981-05-20,AAPL
639469f7be0915624e520b29,1729.8127011588754,1.1977267013279338,41.323287671232876,2022-11-28,26,5,0.5,1337.2298810868733,1.1902889571254864,2022-12-10-06-11-34,0.9937901157299065,0.0,2022-12-05,-0.7704612622830274,5,0.0,33200,12,9,1981-08-12,AAPL
63946a57be0915624e520b5b,1729.8134740760963,1.197726714278736,41.323287671232876,2022-11-28,26,5,0.5,2138.5735450850098,1.2038908304950642,2022-12-10-06-13-53,1.0051465130925465,2.015547513961792,2022-12-05,-0.7704612606602363,5,0.0,33201,12,9,1981-08-12,AAPL
63946adbbe0915624e520ba1,1729.8130103256808,1.197726706508254,41.323287671232876,2022-11-28,26,5,0.5,3095.578157423343,1.214713786489995,2022-12-10-06-15-32,1.014182767979904,0.0,2022-12-05,-0.7704612623328331,5,0.0,33202,12,9,1981-08-12,AAPL
63946b6dbe0915624e520bed,1729.8136286596234,1.1977267168688972,41.323287671232876,2022-11-28,26,5,0.5,702.3691358524505,1.1718857143165802,2022-12-10-06-17-47,0.9784249593931822,0.0,2022-12-05,-0.7704612622830274,5,0.0,33203,12,9,1981-08-12,AAPL
63946c02be0915624e520c3b,1729.8130103256808,1.197726706508254,41.323287671232876,2022-11-28,26,5,0.5,1904.9504433659777,1.200525294832613,2022-12-10-06-20-16,1.0023365833868043,0.0,2022-12-05,-0.7704612606134422,5,0.0,33204,12,9,1981-08-12,AAPL
63946c7cbe0915624e520c7a,1729.8130103256808,1.197726706508254,41.323287671232876,2022-11-28,26,5,0.5,614.3682258282943,1.1680955939150433,2022-12-10-06-22-44,0.9752605394601289,0.0,2022-12-05,-0.7704612622834668,5,0.0,33205,12,9,1981-08-12,AAPL
63946d0abe0915624e520cc4,1729.8128557422642,1.1977267039180937,41.323287671232876,2022-11-28,26,5,0.5,1959.4251914418342,1.2013447010942186,2022-12-10-06-24-43,1.0030207201394856,0.7194492816925049,2022-12-05,-0.7704612606912653,5,0.0032985061407089233,33206,12,9,1981-08-12,AAPL
63946d95be0915624e520d0e,1729.8127011588754,1.1977267013279338,41.323287671232876,2022-11-28,26,5,0.5,2256.029005614095,1.2054495223994177,2022-12-10-06-27-04,1.0064478992268617,0.7079342603683472,2022-12-05,-0.7704612622933937,5,0.38814887404441833,33207,12,9,1981-08-12,AAPL
63946e24be0915624e520d59,1729.8136286596234,1.1977267168688972,41.323287671232876,2022-11-28,26,5,0.5,826.2660920158125,1.176501916701404,2022-12-10-06-29-25,0.9822790960003136,0.32544463872909546,2022-12-05,-0.7704612606132233,5,1.0,33208,12,9,1981-08-12,AAPL
63946eafbe0915624e520da3,1729.8123919921802,1.1977266961476145,41.323287671232876,2022-11-28,26,5,0.5,1929.2859875457293,1.2008941375009354,2022-12-10-06-31-51,1.002644544338461,0.0,2022-12-05,-0.7704612606913586,5,0.0,33209,12,9,1981-08-12,AAPL
63946f37be0915624e520de8,1521.662812944053,1.1927750434721918,41.56712328767123,2022-11-21,26,0,1,11268.399973964179,1.2516346340317537,2022-12-10-06-33-59,1.0493467656635576,0.0,2022-11-30,-0.5673852900160372,2,1.0,34100,12,9,1981-05-08,AAPL
63946fd2be0915624e520e3b,1521.6631626131755,1.1927750500661682,41.56712328767123,2022-11-21,26,0,1,814.4117004182483,1.174972101382348,2022-12-10-06-36-25,0.9850743451727695,0.0,2022-11-30,-0.5673852892839895,2,0.10266458988189697,34101,12,9,1981-05-08,AAPL
63947076be0915624e520e90,1521.6629295004093,1.1927750456701838,41.56712328767123,2022-11-21,26,0,1,1181.3284086594495,1.1855325374839993,2022-12-10-06-39-03,0.9939280183531044,0.0,2022-11-30,-0.5673852899981009,2,0.0,34102,12,9,1981-05-08,AAPL
63947105be0915624e520eda,1521.663395726013,1.1927750544621532,41.56712328767123,2022-11-21,26,0,1,1553.4897344160447,1.1933691853818074,2022-12-10-06-41-47,1.0004981081029751,0.0,2022-11-30,-0.5673852892836919,2,1.0,34103,12,9,1981-05-08,AAPL
6394719dbe0915624e520f29,1521.6635122824587,1.1927750566601458,41.56712328767123,2022-11-21,26,0,1,1285.723210775981,1.1879502018846486,2022-12-10-06-44-05,0.9959549332050863,0.11560860276222229,2022-11-30,-0.5673852892837326,2,0.0,34104,12,9,1981-05-08,AAPL
63947227be0915624e520f72,1521.6632791695854,1.1927750522641605,41.56712328767123,2022-11-21,26,0,1,2785.3937096395493,1.2102504996164154,2022-12-10-06-46-35,1.0146510838896927,0.0,2022-11-30,-0.5673852900160372,2,1.0,34105,12,9,1981-05-08,AAPL
639472b3be0915624e520fba,1521.6635122824587,1.1927750566601458,41.56712328767123,2022-11-21,26,0,1,1482.9785888369504,1.1920363414390596,2022-12-10-06-48-52,0.99938067516003,1.6118314266204834,2022-11-30,-0.5673852899936944,2,1.0,34106,12,9,1981-05-08,AAPL
6394734cbe0915624e52100b,1521.662812944053,1.1927750434721918,41.56712328767123,2022-11-21,26,0,1,5705.288490633461,1.2313075772092184,2022-12-10-06-51-17,1.0323049463081133,0.0,2022-11-30,-0.5673852899938745,2,1.0,34107,12,9,1981-05-08,AAPL
639473e6be0915624e52105b,1521.662812944053,1.1927750434721918,41.56712328767123,2022-11-21,26,0,1,1846.2322081022369,1.1983359801829736,2022-12-10-06-53-50,1.0046621839895258,0.0,2022-11-30,-0.5673852899981009,2,1.0,34108,12,9,1981-05-08,AAPL
6394747bbe0915624e5210aa,1521.6632791695854,1.1927750522641605,41.56712328767123,2022-11-21,26,0,1,2566.044650839009,1.207864691472435,2022-12-10-06-56-24,1.012650867554306,0.39444878697395325,2022-11-30,-0.567385290015523,2,0.0,34109,12,9,1981-05-08,AAPL
639474ffbe0915624e5210ef,1687.3923216107992,1.1970215440117755,41.320547945205476,2022-11-21,26,5,1,2642.3982387569836,1.210085056164307,2022-12-10-06-58-55,1.0109133475649483,0.6916554570198059,2022-12-05,-0.770461260691266,5,0.8906826376914978,34200,12,9,1981-08-06,AAPL
63947587be0915624e521135,1687.3923216107992,1.1970215440117755,41.320547945205476,2022-11-21,26,5,1,1951.219851598115,1.2012373120112052,2022-12-10-07-01-07,1.0035218814736622,0.7846454977989197,2022-12-05,-0.7704612622830274,5,1.0,34201,12,9,1981-08-06,AAPL
63947611be0915624e52117e,1687.3920349547352,1.1970215390904624,41.320547945205476,2022-11-21,26,5,1,813.9147348277997,1.1760858374582865,2022-12-10-07-03-17,0.9825101713306817,1.6351553201675415,2022-12-05,-0.7704612606134422,5,0.536029040813446,34202,12,9,1981-08-06,AAPL
63947693be0915624e5211c0,1687.3923216107992,1.1970215440117755,41.320547945205476,2022-11-21,26,5,1,1476.2172391497913,1.1931545853461127,2022-12-10-07-05-33,0.9967695162338492,0.0,2022-12-05,-0.770461262333173,5,0.03595002368092537,34203,12,9,1981-08-06,AAPL
63947726be0915624e52120e,1687.3920349547352,1.1970215390904624,41.320547945205476,2022-11-21,26,5,1,6637.108471286273,1.2373593460672037,2022-12-10-07-07-49,1.0336984804863172,0.0,2022-12-05,-0.7704612623328306,5,0.0,34204,12,9,1981-08-06,AAPL
639477b5be0915624e521258,1687.3921782827551,1.1970215415511187,41.320547945205476,2022-11-21,26,5,1,2041.1288583302162,1.2025476328983657,2022-12-10-07-10-14,1.0046165345864086,0.024293910712003708,2022-12-05,-0.7704612622837107,5,1.0,34205,12,9,1981-08-06,AAPL
63947846be0915624e5212a3,1687.3918916267396,1.197021536629806,41.320547945205476,2022-11-21,26,5,1,1011.5112550514376,1.18228832120581,2022-12-10-07-12-42,0.9876917708051626,0.0,2022-12-05,-0.770461260660176,5,0.8649617433547974,34206,12,9,1981-08-06,AAPL
639478cbbe0915624e5212e9,1687.3921782827551,1.1970215415511187,41.320547945205476,2022-11-21,26,5,1,1116.2484473989691,1.1851108260368337,2022-12-10-07-15-02,0.9900497066252868,1.1920499801635742,2022-12-05,-0.770461260691266,5,1.0,34207,12,9,1981-08-06,AAPL
6394795cbe0915624e521336,1687.3920349547352,1.1970215390904624,41.320547945205476,2022-11-21,26,5,1,3558.990653889575,1.218837430694831,2022-12-10-07-17-17,1.0182251454062765,0.0,2022-12-05,-0.7704612606602363,5,0.0,34208,12,9,1981-08-06,AAPL
639479efbe0915624e521381,1687.3914616428992,1.1970215292478388,41.320547945205476,2022-11-21,26,5,1,2053.2959082199745,1.2027206109959234,2022-12-10-07-19-45,1.0047610520018515,2.360860824584961,2022-12-05,-0.7704612622837107,5,0.0,34209,12,9,1981-08-06,AAPL
